"x","y","X","N","Al","Ca","Cr","Fe","K","Mg","Mn","Na","Si","Ti","An","Labels","Zone"
99.5,431.5,34100,4,5216,4046,6,44,24,35,9,447,6400,57,82.543072674632,"SK394AZone5a",4
99.5,432.5,33600,4,5199,4021,2,46,26,46,2,428,6327,43,82.0365588189764,"SK394AZone5a",4
99.5,433.5,33100,4,5316,3801,5,58,20,45,5,505,6470,45,77.579236889207,"SK394AZone5a",4
99.5,434.5,32600,4,5157,4053,3,45,12,48,13,407,6142,56,82.6848965542156,"SK394AZone5a",4
10.5,269.5,115011,2,5146,3788,5,35,24,44,8,647,6702,68,77.3158496842661,"SK394CZone12a",3
10.5,270.5,114511,2,5196,3928,5,35,15,38,5,490,6315,51,80.1523272759375,"SK394CZone12a",3
10.5,271.5,114011,2,5165,4064,4,49,20,48,7,449,6438,45,82.907762650704,"SK394CZone12a",3
100.5,426.5,36601,2,5253,4081,4,48,19,41,3,441,6242,47,83.2521920725498,"SK394CZone7b",1
100.5,427.5,36101,2,5265,4021,7,52,23,51,12,482,6476,40,82.0365588189764,"SK394CZone7b",1
100.5,428.5,35601,2,5181,3971,6,38,22,59,5,453,6337,47,81.0235311076652,"SK394CZone7b",1
100.5,429.5,35101,2,5374,4063,6,32,14,45,8,467,6512,64,82.8875020964778,"SK394CZone7b",1
100.5,430.5,34601,2,5321,4061,5,41,16,43,9,514,6388,37,82.8469809880254,"SK394CZone7b",1
100.5,431.5,34101,2,5232,4420,3,42,22,45,4,286,6077,49,90.1205199552399,"SK394CZone7a",5
100.5,432.5,33601,2,5574,4438,7,32,16,42,7,261,6186,54,90.485209931312,"SK394CZone7a",5
100.5,433.5,33101,2,5596,4469,8,32,15,47,9,205,6155,47,91.1132871123249,"SK394CZone7a",5
100.5,444.5,27601,2,5470,4483,7,37,18,28,3,256,6167,45,91.396934871492,"SK394CZone1b",5
100.5,445.5,27101,2,5489,4419,5,33,16,42,9,246,6082,43,90.1002594010137,"SK394CZone1b",5
100.5,446.5,26601,2,5627,4456,4,35,25,48,9,247,6085,42,90.849899907384,"SK394CZone1b",5
100.5,447.5,26101,2,5426,4382,6,41,13,57,3,266,5971,56,89.3506188946434,"SK394CZone1b",5
100.5,448.5,25601,2,5499,4357,6,47,14,42,7,250,6070,58,88.8441050389878,"SK394CZone1b",5
100.5,449.5,25101,2,5456,4433,4,33,19,38,10,243,6001,46,90.3839071601808,"SK394CZone1b",5
100.5,450.5,24601,2,5472,4482,3,29,13,40,10,233,6237,45,91.3766743172658,"SK394CZone1b",5
100.5,451.5,24101,2,5495,4324,5,46,12,44,4,214,6123,40,88.1755067495224,"SK394CZone1b",5
100.5,452.5,23601,2,5471,4377,8,42,18,48,6,239,5995,53,89.2493161235123,"SK394CZone1b",5
100.5,453.5,23101,2,5430,4393,6,52,17,42,8,255,6195,46,89.5734849911319,"SK394CZone1b",5
100.5,454.5,22601,2,5504,4482,4,44,22,40,5,248,6113,42,91.3766743172658,"SK394CZone1b",5
100.5,455.5,22101,2,5484,4515,3,48,22,40,7,232,6234,37,92.0452726067312,"SK394CZone1b",5
100.5,457.5,21101,2,5516,4244,6,46,20,40,4,222,6236,63,86.5546624114244,"SK394CZone1b",5
100.5,458.5,20601,2,5469,4491,2,40,16,43,10,228,6160,52,91.5590193053018,"SK394CZone1b",5
100.5,459.5,20101,2,5398,4366,8,41,25,39,8,268,6078,38,89.0264500270238,"SK394CZone1b",5
100.5,460.5,19601,2,5466,4485,0,40,20,50,7,244,6187,55,91.4374559799445,"SK394CZone1b",5
100.5,461.5,19101,2,5443,4406,7,39,18,49,3,248,6213,55,89.8368721960728,"SK394CZone1b",5
100.5,462.5,18601,2,5311,4194,4,42,23,47,8,256,6079,43,85.5416347001132,"SK394CZone1b",5
100.5,463.5,18101,2,5320,4410,5,44,12,43,6,218,6137,45,89.9179144129777,"SK394CZone1b",5
100.5,464.5,17601,2,5288,4304,7,33,22,34,4,307,6180,49,87.7702956649979,"SK394CZone1b",5
100.5,467.5,16101,2,5242,4385,4,36,21,36,8,231,5988,42,89.4114005573221,"SK394CZone1b",5
100.5,468.5,15601,2,5319,4444,9,35,14,42,8,240,6115,44,90.6067732566693,"SK394CZone1b",5
100.5,469.5,15101,2,5628,4417,4,38,9,39,14,246,6142,53,90.0597382925612,"SK394CZone1b",5
100.5,470.5,14601,2,5500,4429,5,29,19,34,7,247,6228,50,90.3028649432759,"SK394CZone1b",5
100.5,471.5,14101,2,5479,4407,5,43,28,45,6,202,5956,41,89.857132750299,"SK394CZone1b",5
100.5,472.5,13601,2,5553,4317,7,43,15,35,8,306,6043,48,88.0336828699388,"SK394CZone1b",5
100.5,473.5,13101,2,5273,4265,6,38,13,40,5,282,6095,45,86.9801340501751,"SK394CZone1b",5
100.5,474.5,12601,2,5190,4286,3,49,18,39,7,311,5769,46,87.4056056889258,"SK394CZone1b",5
100.5,475.5,12101,2,5099,4226,2,35,16,32,6,328,5898,55,86.1899724353524,"SK394CZone1a",1
100.5,476.5,11601,2,5405,4334,2,39,15,34,12,295,6281,38,88.3781122917846,"SK394CZone1a",1
100.5,477.5,11101,2,5414,4344,5,51,21,47,13,251,6200,29,88.5807178340469,"SK394CZone1a",1
100.5,478.5,10601,2,5292,4187,6,40,20,43,9,334,6242,46,85.3998108205296,"SK394CZone1a",1
100.5,479.5,10101,2,5158,3930,4,48,18,33,6,398,6178,48,80.19284838439,"SK394CZone1a",1
100.5,480.5,9601,2,5243,3907,5,37,28,47,4,498,6359,49,79.7268556371868,"SK394CZone1a",1
100.5,481.5,9101,2,5224,3853,6,43,29,45,8,476,6398,49,78.6327857089707,"SK394CZone1a",1
100.5,482.5,8601,2,5310,4015,7,45,20,41,4,425,6278,32,81.914995493619,"SK394CZone1a",1
100.5,88.5,205601,2,5295,4053,12,38,23,40,9,428,6336,52,82.6848965542156,"SK394CZone17a",3
100.5,89.5,205101,2,5291,3943,6,43,12,42,8,453,6436,51,80.4562355893309,"SK394CZone17a",3
100.5,90.5,204601,2,5317,4037,2,43,20,39,10,454,6328,38,82.360727686596,"SK394CZone17a",3
100.5,91.5,204101,2,5171,4010,3,49,26,40,10,418,6370,48,81.8136927224879,"SK394CZone17a",3
100.5,92.5,203601,2,4925,3753,7,94,30,91,7,497,6557,59,76.6067302863482,"SK394CZone17a",3
100.5,93.5,203101,2,5223,4009,8,42,21,37,10,481,6469,49,81.7934321682617,"SK394CZone17a",3
100.5,94.5,202601,2,5201,3967,7,46,23,46,6,443,6371,50,80.9424888907603,"SK394CZone17a",3
100.5,95.5,202101,2,4990,3687,6,56,33,59,11,576,6531,51,75.2695337074174,"SK394CZone17a",3
100.5,97.5,201101,2,5106,3942,12,29,31,50,6,566,6635,40,80.4359750351046,"SK394CZone17a",3
100.5,98.5,200601,2,4831,3546,5,80,31,87,16,656,6686,54,72.4127955615198,"SK394CZone17a",3
100.5,99.5,200101,2,5095,3847,4,37,22,48,10,550,6561,51,78.5112223836133,"SK394CZone17a",3
101.5,426.5,36602,2,5270,4083,6,35,13,39,5,471,6377,57,83.2927131810023,"SK394CZone7b",1
101.5,427.5,36102,2,5264,3927,2,42,22,39,9,521,6507,49,80.1320667217113,"SK394CZone7b",1
101.5,428.5,35602,2,5281,3992,1,35,24,35,10,450,6253,43,81.4490027464159,"SK394CZone7b",1
101.5,429.5,35102,2,5149,4020,8,46,16,52,7,477,6427,53,82.0162982647502,"SK394CZone7b",1
101.5,430.5,34602,2,5262,4059,4,40,23,43,5,464,6386,44,82.8064598795729,"SK394CZone7b",1
101.5,431.5,34102,2,5508,4335,4,38,23,47,2,285,6288,55,88.3983728460108,"SK394CZone7a",5
101.5,432.5,33602,2,5436,4383,4,61,10,42,9,237,6096,47,89.3708794488696,"SK394CZone7a",5
101.5,433.5,33102,2,5411,4536,6,39,19,39,10,213,5994,46,92.470744245482,"SK394CZone7a",5
101.5,444.5,27602,2,5453,4502,5,46,19,41,6,274,6100,39,91.7818854017903,"SK394CZone1b",5
101.5,445.5,27102,2,5542,4433,5,42,16,56,10,238,6131,48,90.3839071601808,"SK394CZone1b",5
101.5,446.5,26602,2,5492,4437,4,46,32,28,9,238,6093,42,90.4649493770857,"SK394CZone1b",5
101.5,447.5,26102,2,5549,4461,3,40,14,34,5,237,6180,52,90.9512026785151,"SK394CZone1b",5
101.5,448.5,25602,2,5506,4447,3,39,22,38,7,235,6151,58,90.667554919348,"SK394CZone1b",5
101.5,449.5,25102,2,5523,4381,6,47,12,28,9,234,6131,43,89.3303583404172,"SK394CZone1b",5
101.5,450.5,24602,2,5518,4441,5,41,16,50,6,234,6007,46,90.5459915939906,"SK394CZone1b",5
101.5,451.5,24102,2,5549,4478,7,32,29,43,4,256,6053,45,91.2956321003609,"SK394CZone1b",5
101.5,452.5,23602,2,5437,4416,8,35,10,47,7,248,6120,48,90.039477738335,"SK394CZone1b",5
101.5,453.5,23102,2,5568,4393,6,53,17,49,7,255,6152,53,89.5734849911319,"SK394CZone1b",5
101.5,454.5,22602,2,5463,4332,10,44,17,36,5,258,6114,53,88.3375911833322,"SK394CZone1b",5
101.5,455.5,22102,2,5528,4360,7,49,23,45,9,262,6220,40,88.9048867016665,"SK394CZone1b",5
101.5,457.5,21102,2,5433,4401,6,41,17,37,6,276,6054,58,89.7355694249417,"SK394CZone1b",5
101.5,458.5,20602,2,5573,4264,8,32,15,52,8,272,6226,39,86.9598734959489,"SK394CZone1b",5
101.5,459.5,20102,2,5364,4475,6,38,21,57,8,250,6067,45,91.2348504376823,"SK394CZone1b",5
101.5,460.5,19602,2,5594,4378,3,39,16,31,8,267,6150,50,89.2695766777385,"SK394CZone1b",5
101.5,461.5,19102,2,5410,4324,3,44,22,46,6,245,6320,53,88.1755067495224,"SK394CZone1b",5
101.5,462.5,18602,2,5525,4392,8,40,16,44,4,250,6215,33,89.5532244369056,"SK394CZone1b",5
101.5,463.5,18102,2,5562,4316,7,54,25,60,6,217,6237,45,88.0134223157126,"SK394CZone1b",5
101.5,464.5,17602,2,5509,4376,5,51,26,54,11,239,6211,49,89.229055569286,"SK394CZone1b",5
101.5,466.5,16602,2,5507,4303,1,43,18,38,7,324,6308,44,87.7500351107717,"SK394CZone1b",5
101.5,467.5,16102,2,5554,4299,2,41,14,27,9,251,6253,52,87.6689928938668,"SK394CZone1b",5
101.5,468.5,15602,2,5439,4357,11,30,21,41,7,257,6222,54,88.8441050389878,"SK394CZone1b",5
101.5,470.5,14602,2,5224,4336,6,41,21,36,3,237,5934,53,88.4186334002371,"SK394CZone1b",5
101.5,471.5,14102,2,5544,4417,1,44,13,35,5,233,6024,49,90.0597382925612,"SK394CZone1b",5
101.5,473.5,13102,2,5478,4435,4,36,23,47,12,259,6142,42,90.4244282686333,"SK394CZone1b",5
101.5,474.5,12602,2,5296,4376,7,47,17,46,8,313,6283,50,89.229055569286,"SK394CZone1b",5
101.5,475.5,12102,2,5376,4283,6,43,14,43,7,298,6045,51,87.3448240262472,"SK394CZone1a",1
101.5,476.5,11602,2,5459,4471,8,50,16,44,7,278,6081,52,91.1538082207774,"SK394CZone1a",1
101.5,477.5,11102,2,5402,4338,8,51,19,45,7,275,6129,48,88.4591545086895,"SK394CZone1a",1
101.5,478.5,10602,2,5397,4244,4,46,18,39,5,268,6076,46,86.5546624114244,"SK394CZone1a",1
101.5,479.5,10102,2,5483,4199,4,43,23,46,8,339,6332,43,85.6429374712443,"SK394CZone1a",1
101.5,480.5,9602,2,5230,4050,6,30,23,52,8,412,6268,58,82.6241148915369,"SK394CZone1a",1
101.5,481.5,9102,2,5217,4005,9,46,10,45,8,484,6499,42,81.7123899513568,"SK394CZone1a",1
101.5,482.5,8602,2,5317,4176,5,45,14,44,1,471,6503,54,85.1769447240412,"SK394CZone1a",1
101.5,88.5,205602,2,5143,4053,4,55,24,55,7,456,6523,41,82.6848965542156,"SK394CZone17a",3
101.5,89.5,205102,2,5479,4004,2,36,16,40,8,467,6531,51,81.6921293971306,"SK394CZone17a",3
101.5,90.5,204602,2,5222,4117,7,48,19,37,8,515,6501,42,83.9815720246939,"SK394CZone17a",3
101.5,91.5,204102,2,5252,4004,3,48,16,58,9,524,6511,57,81.6921293971306,"SK394CZone17a",3
101.5,94.5,202602,2,5187,3963,5,38,21,37,7,487,6570,51,80.8614466738554,"SK394CZone17a",3
101.5,95.5,202102,2,5102,3920,5,46,23,48,10,540,6725,49,79.9902428421277,"SK394CZone17a",3
101.5,96.5,201602,2,5150,4064,3,39,18,35,5,463,6539,38,82.907762650704,"SK394CZone17a",3
101.5,97.5,201102,2,5371,4064,7,44,20,40,5,475,6455,39,82.907762650704,"SK394CZone17a",3
101.5,98.5,200602,2,5152,3852,6,43,25,45,11,552,6438,50,78.6125251547445,"SK394CZone17a",3
101.5,99.5,200102,2,5106,3768,5,43,11,39,5,552,6250,47,76.9106385997416,"SK394CZone17a",3
102.5,290.5,104603,2,5209,3915,7,46,21,45,9,419,6494,38,79.8889400709966,"SK394CZone10a",1
102.5,291.5,104103,2,5213,4014,6,43,13,37,10,495,6288,46,81.8947349393928,"SK394CZone10a",1
102.5,426.5,36603,2,5134,4002,3,51,25,57,9,499,6536,42,81.6516082886781,"SK394CZone7b",1
102.5,427.5,36103,2,5149,3931,4,40,24,53,11,467,6380,50,80.2131089386162,"SK394CZone7b",1
102.5,428.5,35603,2,5066,3931,6,36,26,41,9,455,6252,37,80.2131089386162,"SK394CZone7b",1
102.5,429.5,35103,2,5330,4028,6,37,15,44,12,464,6450,42,82.17838269856,"SK394CZone7a",5
102.5,430.5,34603,2,5152,4117,6,37,14,42,8,481,6656,46,83.9815720246939,"SK394CZone7a",5
102.5,431.5,34103,2,5309,4302,3,55,27,53,10,338,6103,44,87.7297745565454,"SK394CZone7a",5
102.5,444.5,27603,2,5324,4327,6,49,23,56,7,324,6321,41,88.236288412201,"SK394CZone1b",5
102.5,445.5,27103,2,5516,4357,6,55,15,39,9,275,6101,43,88.8441050389878,"SK394CZone1b",5
102.5,446.5,26603,2,5526,4442,3,44,27,36,7,247,6135,43,90.5662521482168,"SK394CZone1b",5
102.5,447.5,26103,2,5383,4446,7,44,13,36,5,266,6155,46,90.6472943651218,"SK394CZone1b",5
102.5,448.5,25603,2,5554,4312,7,42,17,37,5,270,6054,49,87.9323800988077,"SK394CZone1b",5
102.5,449.5,25103,2,5527,4454,7,40,23,45,14,244,6072,36,90.8093787989315,"SK394CZone1b",5
102.5,450.5,24603,2,5426,4414,12,47,28,34,3,215,6168,47,89.9989566298826,"SK394CZone1b",5
102.5,451.5,24103,2,5503,4503,8,30,13,34,8,230,6115,42,91.8021459560165,"SK394CZone1b",5
102.5,452.5,23603,2,5471,4454,6,45,16,36,11,237,6105,46,90.8093787989315,"SK394CZone1b",5
102.5,453.5,23103,2,5511,4372,8,49,16,43,5,256,6225,55,89.1480133523811,"SK394CZone1b",5
102.5,454.5,22603,2,5633,4412,3,45,23,47,4,262,6191,62,89.9584355214301,"SK394CZone1b",5
102.5,455.5,22103,2,5256,4249,5,37,21,44,6,228,5972,46,86.6559651825555,"SK394CZone1b",5
102.5,457.5,21103,2,5135,4095,2,67,28,104,9,334,6215,44,83.535839831717,"SK394CZone1b",5
102.5,458.5,20603,2,5253,4282,5,39,17,39,5,314,6306,49,87.324563472021,"SK394CZone1b",5
102.5,459.5,20103,2,5354,4340,5,41,19,37,6,290,6197,63,88.499675617142,"SK394CZone1b",5
102.5,460.5,19603,2,5474,4352,5,37,23,42,6,272,6279,42,88.7428022678567,"SK394CZone1b",5
102.5,461.5,19103,2,5458,4374,4,35,20,56,9,244,6232,39,89.1885344608336,"SK394CZone1b",5
102.5,462.5,18603,2,5524,4433,6,41,19,35,5,250,6092,50,90.3839071601808,"SK394CZone1b",5
102.5,463.5,18103,2,5468,4443,8,46,20,43,10,301,6190,49,90.5865127024431,"SK394CZone1b",5
102.5,464.5,17603,2,5482,4376,3,36,21,47,12,240,6233,41,89.229055569286,"SK394CZone1b",5
102.5,465.5,17103,2,5329,4139,2,90,22,82,1,278,5993,55,84.4273042176709,"SK394CZone1b",5
102.5,466.5,16603,2,5498,4461,3,47,20,49,6,234,6359,50,90.9512026785151,"SK394CZone1b",5
102.5,467.5,16103,2,5391,4428,6,42,20,48,6,230,6292,56,90.2826043890497,"SK394CZone1b",5
102.5,468.5,15603,2,5556,4342,4,43,19,45,11,287,6141,36,88.5401967255944,"SK394CZone1b",5
102.5,469.5,15103,2,5481,4497,4,47,19,41,9,270,6081,45,91.6805826306592,"SK394CZone1b",5
102.5,470.5,14603,2,5533,4482,5,46,21,39,3,258,6103,47,91.3766743172658,"SK394CZone1b",5
102.5,472.5,13603,2,5245,4211,3,39,21,52,8,216,5744,42,85.886064121959,"SK394CZone1b",5
102.5,475.5,12103,2,5478,4270,6,45,18,40,10,302,6200,52,87.0814368213063,"SK394CZone1a",1
102.5,476.5,11603,2,5411,4286,5,44,27,31,8,280,6166,38,87.4056056889258,"SK394CZone1a",1
102.5,477.5,11103,2,5465,4389,5,47,28,50,8,274,6167,51,89.492442774227,"SK394CZone1a",1
102.5,478.5,10603,2,5382,4370,9,43,15,47,4,242,6221,57,89.1074922439287,"SK394CZone1a",1
102.5,479.5,10103,2,5452,4409,7,41,14,48,9,351,6299,54,89.8976538587515,"SK394CZone1a",1
102.5,480.5,9603,2,5285,4050,4,44,20,52,9,422,6330,43,82.6241148915369,"SK394CZone1a",1
102.5,481.5,9103,2,5385,4094,8,40,16,52,8,477,6459,43,83.5155792774908,"SK394CZone1a",1
102.5,482.5,8603,2,5189,3982,7,47,20,48,5,449,6320,52,81.2463972041536,"SK394CZone1a",1
102.5,483.5,8103,2,5204,4022,5,45,17,42,9,436,6315,56,82.0568193732026,"SK394CZone1a",1
102.5,88.5,205603,2,5173,3889,3,48,19,45,9,415,6402,42,79.3621656611148,"SK394CZone17a",3
102.5,89.5,205103,2,5365,4107,2,52,12,45,6,415,6535,51,83.7789664824317,"SK394CZone17a",3
102.5,90.5,204603,2,5162,4059,8,42,27,57,6,500,6451,49,82.8064598795729,"SK394CZone17a",3
102.5,91.5,204103,2,5097,3871,4,40,20,48,6,535,6476,33,78.9974756850427,"SK394CZone17a",3
102.5,92.5,203603,2,5204,3773,9,54,35,92,7,538,6746,53,77.0119413708727,"SK394CZone17a",3
102.5,95.5,202103,2,5291,3906,9,43,23,57,5,484,6503,45,79.7065950829606,"SK394CZone17a",3
102.5,96.5,201603,2,5214,4094,6,35,16,42,12,465,6405,53,83.5155792774908,"SK394CZone17a",3
102.5,97.5,201103,2,5362,4055,8,46,16,39,10,430,6391,58,82.725417662668,"SK394CZone17a",3
102.5,98.5,200603,2,5118,3878,5,54,22,40,7,496,6469,36,79.1392995646263,"SK394CZone17a",3
102.5,99.5,200103,2,5243,4031,11,54,24,46,10,472,6478,46,82.2391643612386,"SK394CZone17a",3
103.5,286.5,106604,2,5336,4014,4,32,17,54,5,503,6473,50,81.8947349393928,"SK394CZone10a",1
103.5,287.5,106104,2,5219,4059,7,46,30,44,8,488,6380,43,82.8064598795729,"SK394CZone10a",1
103.5,288.5,105604,2,5300,4069,8,43,19,43,6,433,6535,46,83.0090654218351,"SK394CZone10a",1
103.5,289.5,105104,2,5345,4109,8,48,22,28,10,442,6213,50,83.8194875908841,"SK394CZone10a",1
103.5,290.5,104604,2,5044,3894,5,43,11,43,6,455,6318,45,79.4634684322459,"SK394CZone10a",1
103.5,291.5,104104,2,5246,3990,5,33,21,44,6,440,6380,45,81.4084816379634,"SK394CZone10a",1
103.5,292.5,103604,2,5350,4079,16,44,21,47,10,464,6399,49,83.2116709640974,"SK394CZone10a",1
103.5,429.5,35104,2,5234,4033,8,47,13,53,9,484,6315,37,82.2796854696911,"SK394CZone7b",1
103.5,430.5,34604,2,5168,4023,4,52,19,55,3,481,6591,44,82.0770799274288,"SK394CZone7a",5
103.5,431.5,34104,2,5388,4198,3,51,15,38,2,362,6374,35,85.6226769170181,"SK394CZone7a",5
103.5,432.5,33604,2,5474,4431,8,35,20,46,6,199,6174,53,90.3433860517284,"SK394CZone7a",5
103.5,433.5,33104,2,5449,4469,2,33,15,46,10,200,6086,49,91.1132871123249,"SK394CZone7a",5
103.5,443.5,28104,2,5352,4364,7,51,19,46,8,293,6156,52,88.9859289185713,"SK394CZone1b",5
103.5,444.5,27604,2,5494,4297,2,47,18,47,8,262,6203,39,87.6284717854143,"SK394CZone1b",5
103.5,445.5,27104,2,5488,4444,5,39,13,40,7,302,6139,56,90.6067732566693,"SK394CZone1b",5
103.5,446.5,26604,2,5342,4358,6,37,20,40,10,255,6119,55,88.864365593214,"SK394CZone1b",5
103.5,447.5,26104,2,5483,4493,6,36,19,41,10,259,6100,48,91.5995404137543,"SK394CZone1b",5
103.5,448.5,25604,2,5508,4470,9,61,18,54,9,245,6180,52,91.1335476665511,"SK394CZone1b",5
103.5,449.5,25104,2,5472,4437,8,46,24,51,6,245,6130,39,90.4649493770857,"SK394CZone1b",5
103.5,450.5,24604,2,5530,4367,6,36,20,43,11,250,6201,46,89.04671058125,"SK394CZone1b",5
103.5,451.5,24104,2,5441,4281,6,46,25,36,9,274,6137,37,87.3043029177947,"SK394CZone1b",5
103.5,452.5,23604,2,5453,4356,6,42,19,51,6,265,6243,45,88.8238444847616,"SK394CZone1b",5
103.5,453.5,23104,2,5491,4324,4,51,17,44,5,256,6266,43,88.1755067495224,"SK394CZone1b",5
103.5,454.5,22604,2,5452,4471,5,42,15,23,11,267,6272,40,91.1538082207774,"SK394CZone1b",5
103.5,456.5,21604,2,5463,4374,4,46,15,32,7,286,6215,42,89.1885344608336,"SK394CZone1b",5
103.5,457.5,21104,2,5367,4366,2,48,21,47,11,288,6205,37,89.0264500270238,"SK394CZone1b",5
103.5,458.5,20604,2,5562,4299,8,42,24,53,7,263,6276,49,87.6689928938668,"SK394CZone1b",5
103.5,459.5,20104,2,5226,4205,4,88,33,112,4,347,6393,56,85.7645007966017,"SK394CZone1b",5
103.5,460.5,19604,2,5472,4345,8,47,15,45,16,268,6099,42,88.6009783882731,"SK394CZone1b",5
103.5,461.5,19104,2,5448,4149,3,38,14,40,3,295,6217,45,84.6299097599331,"SK394CZone1b",5
103.5,462.5,18604,2,5519,4345,11,51,13,46,9,256,6105,39,88.6009783882731,"SK394CZone1b",5
103.5,463.5,18104,2,5540,4244,7,43,12,53,10,312,6220,52,86.5546624114244,"SK394CZone1b",5
103.5,464.5,17604,2,5383,4409,3,32,16,37,3,240,6101,48,89.8976538587515,"SK394CZone1b",5
103.5,465.5,17104,2,5157,4254,4,39,22,39,6,280,6127,47,86.7572679536867,"SK394CZone1b",5
103.5,466.5,16604,2,5332,4245,5,50,22,42,7,227,5977,65,86.5749229656506,"SK394CZone1b",5
103.5,467.5,16104,2,5354,4424,4,43,26,43,9,238,6110,46,90.2015621721448,"SK394CZone1b",5
103.5,468.5,15604,2,5500,4446,8,54,22,43,6,257,6188,41,90.6472943651218,"SK394CZone1b",5
103.5,469.5,15104,2,5569,4345,6,41,16,40,7,249,6134,43,88.6009783882731,"SK394CZone1b",5
103.5,470.5,14604,2,5448,4417,2,40,24,39,9,252,6096,53,90.0597382925612,"SK394CZone1b",5
103.5,472.5,13604,2,5580,4314,3,34,25,39,5,244,6168,55,87.9729012072601,"SK394CZone1b",5
103.5,473.5,13104,2,5339,4477,2,40,23,38,9,247,6075,38,91.2753715461347,"SK394CZone1b",5
103.5,474.5,12604,2,5503,4392,3,39,20,47,12,257,6024,54,89.5532244369056,"SK394CZone1b",5
103.5,475.5,12104,2,5431,4504,2,38,25,31,5,254,6092,65,91.8224065102428,"SK394CZone1b",5
103.5,476.5,11604,2,5407,4471,5,34,28,37,5,223,6149,48,91.1538082207774,"SK394CZone1b",5
103.5,477.5,11104,2,5451,4367,3,43,18,52,8,289,6111,48,89.04671058125,"SK394CZone1a",1
103.5,478.5,10604,2,5277,4421,8,45,21,42,9,247,5933,51,90.1407805094661,"SK394CZone1a",1
103.5,479.5,10104,2,5330,4390,4,51,15,32,6,282,5923,60,89.5127033284532,"SK394CZone1a",1
103.5,480.5,9604,2,5251,3983,7,38,13,44,7,405,6399,43,81.2666577583798,"SK394CZone1a",1
103.5,481.5,9104,2,5310,4054,4,55,14,53,5,431,6386,30,82.7051571084418,"SK394CZone1a",1
103.5,482.5,8604,2,5354,4000,5,45,17,52,8,506,6637,47,81.6110871802257,"SK394CZone1a",1
103.5,483.5,8104,2,5471,4076,7,33,28,42,8,408,6449,39,83.1508893014187,"SK394CZone1a",1
103.5,484.5,7604,2,4931,3898,1,41,21,42,9,444,6132,40,79.5445106491508,"SK394CZone1a",1
103.5,89.5,205104,2,5244,4127,2,53,21,37,6,413,6393,47,84.1841775669562,"SK394CZone17a",3
103.5,90.5,204604,2,5329,3954,6,41,17,36,7,452,6348,32,80.6791016858193,"SK394CZone17a",3
103.5,91.5,204104,2,5353,4097,3,34,24,40,10,419,6407,54,83.5763609401694,"SK394CZone17a",3
103.5,92.5,203604,2,5080,3977,4,40,23,44,6,495,6446,46,81.1450944330225,"SK394CZone17a",3
103.5,94.5,202604,2,5175,3903,8,44,20,44,6,560,6466,57,79.6458134202819,"SK394CZone17a",3
103.5,95.5,202104,2,5132,3966,3,46,20,45,9,453,6378,46,80.922228336534,"SK394CZone17a",3
103.5,96.5,201604,2,5155,3992,13,44,17,41,8,442,6405,46,81.4490027464159,"SK394CZone17a",3
103.5,97.5,201104,2,5322,4070,11,40,25,43,12,449,6326,38,83.0293259760614,"SK394CZone17a",3
103.5,98.5,200604,2,5409,4032,5,38,21,41,9,412,6482,47,82.2594249154648,"SK394CZone17a",3
104.5,286.5,106605,2,5382,4194,5,40,17,41,12,450,6440,44,85.5416347001132,"SK394CZone10a",1
104.5,287.5,106105,2,5161,4104,5,38,18,36,11,454,6358,61,83.718184819753,"SK394CZone10a",1
104.5,288.5,105605,2,5198,4082,4,51,21,46,11,422,6345,43,83.2724526267761,"SK394CZone10a",1
104.5,289.5,105105,2,5309,4004,7,36,23,37,5,428,6295,33,81.6921293971306,"SK394CZone10a",1
104.5,290.5,104605,2,5236,4028,2,44,20,42,2,477,6342,47,82.17838269856,"SK394CZone10a",1
104.5,291.5,104105,2,5235,4094,7,48,21,40,8,446,6459,48,83.5155792774908,"SK394CZone10a",1
104.5,292.5,103605,2,5129,3965,9,41,16,50,7,459,6330,38,80.9019677823078,"SK394CZone10a",1
104.5,430.5,34605,2,5291,4046,3,40,17,50,5,478,6424,42,82.543072674632,"SK394CZone7a",5
104.5,431.5,34105,2,5296,4230,5,43,19,41,8,350,6166,39,86.2710146522573,"SK394CZone7a",5
104.5,432.5,33605,2,5550,4438,9,45,20,38,5,223,6104,57,90.485209931312,"SK394CZone7a",5
104.5,433.5,33105,2,5520,4439,4,45,14,47,5,188,5989,50,90.5054704855382,"SK394CZone7a",5
104.5,442.5,28605,2,5413,4371,3,46,15,40,6,274,5982,44,89.1277527981549,"SK394CZone1b",5
104.5,443.5,28105,2,5427,4283,1,47,20,36,5,276,6083,49,87.3448240262472,"SK394CZone1b",5
104.5,445.5,27105,2,5167,3947,7,44,28,54,5,306,6074,42,80.5372778062358,"SK394CZone1b",5
104.5,447.5,26105,2,5464,4385,7,47,14,40,7,284,6209,48,89.4114005573221,"SK394CZone1b",5
104.5,448.5,25605,2,5589,4513,6,51,17,39,9,251,6162,51,92.0047514982788,"SK394CZone1b",5
104.5,449.5,25105,2,5446,4399,6,44,17,38,10,259,6130,42,89.6950483164892,"SK394CZone1b",5
104.5,450.5,24605,2,5492,4372,9,43,23,48,6,286,6249,59,89.1480133523811,"SK394CZone1b",5
104.5,451.5,24105,2,5530,4507,7,47,19,38,4,290,6299,49,91.8831881729214,"SK394CZone1b",5
