"","x","y","Al","Ca","Cr","Fe","K","Mg","Mn","Na","Si","Ti","An"
"3144",143.5,493.5,10274,3281,31,18,32,90,27,1297,7433,31,53
"3145",144.5,493.5,10528,3169,34,29,30,83,15,1347,7644,31,51
"3146",145.5,493.5,10767,3485,22,23,23,103,20,1247,7336,46,57
"3147",146.5,493.5,10979,3531,24,24,33,111,28,1181,7187,29,57
"3148",147.5,493.5,10887,3496,31,17,23,110,23,1153,7295,53,57
"3149",148.5,493.5,10809,3408,20,30,35,97,26,1287,7355,31,55
"3150",149.5,493.5,10672,3271,29,34,21,86,26,1206,7448,29,53
"3151",150.5,493.5,10734,3294,38,29,46,98,32,1231,7500,23,53
"3152",151.5,493.5,10569,3373,33,22,37,95,23,1242,7348,28,55
"3153",152.5,493.5,10311,3267,24,26,30,89,21,1287,7056,33,53
"3154",153.5,493.5,10560,3337,24,15,22,90,22,1227,7467,31,54
"3155",154.5,493.5,10460,3248,29,19,28,88,19,1331,7446,36,53
"3156",155.5,493.5,10725,3249,21,28,39,90,22,1197,7454,32,53
"3157",156.5,493.5,10448,3188,31,20,20,93,23,1325,7147,39,52
"3158",157.5,493.5,10779,3328,25,21,34,90,28,1222,7270,26,54
"3159",158.5,493.5,10614,3227,24,16,24,109,25,1198,7394,41,52
"3160",159.5,493.5,10574,3234,37,28,37,81,22,1230,7347,37,53
"3161",160.5,493.5,10670,3278,28,23,37,97,24,1237,7452,36,53
"3162",161.5,493.5,10607,3472,37,22,34,99,20,1228,7348,33,56
"3163",162.5,493.5,10742,3420,28,20,28,93,12,1232,7269,37,56
"3164",163.5,493.5,9228,2971,32,57,28,199,25,920,6866,38,48
"3218",217.5,493.5,9230,2879,25,27,42,107,23,1099,7024,36,47
"3219",218.5,493.5,10007,3382,32,23,26,105,23,1219,7188,20,55
"3220",219.5,493.5,11093,3739,33,19,28,105,32,1076,7260,31,61
"3221",220.5,493.5,11134,3783,29,15,27,115,24,1071,7055,30,61
"3222",221.5,493.5,10839,3429,31,22,29,114,38,1192,7221,37,56
"3223",222.5,493.5,10600,3470,29,20,36,100,15,1104,6852,41,56
"3224",223.5,493.5,10541,3451,27,23,33,96,22,1193,7257,44,56
"3225",224.5,493.5,11018,3533,28,23,33,102,31,1167,7314,51,57
"3226",225.5,493.5,10698,3561,37,21,27,83,26,1184,7286,39,58
"3343",342.5,493.5,11398,4053,28,29,23,98,25,972,7029,41,66
"3345",344.5,493.5,11071,3850,31,25,17,99,20,929,6350,35,62
"3574",73.5,492.5,10742,3397,30,21,31,109,18,1267,7442,36,55
"3575",74.5,492.5,10810,3469,23,25,25,106,23,1270,7234,47,56
"3576",75.5,492.5,10815,3319,27,23,28,101,12,1215,7347,33,54
"3577",76.5,492.5,10586,3384,32,20,24,102,21,1205,7494,38,55
"3578",77.5,492.5,10632,3198,32,32,28,113,19,1257,7498,32,52
"3579",78.5,492.5,10957,3363,24,25,38,94,12,1242,7416,38,55
"3580",79.5,492.5,11031,3382,33,17,28,101,26,1142,7315,39,55
"3581",80.5,492.5,10860,3470,33,23,30,96,23,1178,7303,32,56
"3582",81.5,492.5,10934,3322,23,14,37,102,25,1308,7480,38,54
"3583",82.5,492.5,10561,3239,27,23,30,106,28,1333,7528,34,53
"3584",83.5,492.5,10218,3220,21,22,22,89,21,1110,6928,22,52
"3593",92.5,492.5,10754,3393,26,29,36,100,26,1183,7513,36,55
"3594",93.5,492.5,10847,3303,25,28,26,104,24,1289,7322,29,54
"3595",94.5,492.5,10450,3278,25,19,33,105,21,1230,7461,36,53
"3596",95.5,492.5,10541,3328,34,23,35,101,16,1300,7496,33,54
"3597",96.5,492.5,10654,3309,31,24,26,81,23,1213,7326,31,54
"3598",97.5,492.5,10292,3164,36,23,32,111,18,1198,7283,36,51
"3599",98.5,492.5,10319,3253,28,24,35,92,26,1181,7238,30,53
"3600",99.5,492.5,9606,3211,24,27,47,100,21,882,6703,37,52
"3644",143.5,492.5,9459,3021,33,23,34,80,25,1260,7223,39,49
"3645",144.5,492.5,10552,3222,27,31,26,114,18,1266,7551,43,52
"3646",145.5,492.5,10598,3325,32,32,41,102,26,1313,7523,23,54
"3647",146.5,492.5,10694,3164,31,25,31,94,29,1273,7479,37,51
"3648",147.5,492.5,10680,3260,28,32,28,117,15,1233,7374,44,53
"3649",148.5,492.5,10632,3347,28,25,25,88,22,1277,7418,33,54
"3650",149.5,492.5,10643,3244,20,21,36,88,13,1248,7477,42,53
"3651",150.5,492.5,10405,3292,25,17,39,84,24,1291,7582,40,53
"3652",151.5,492.5,10284,3235,34,26,32,90,15,1246,6992,30,53
"3653",152.5,492.5,10608,3412,27,26,25,108,17,1354,7597,35,55
"3654",153.5,492.5,10168,3378,25,21,28,106,25,1137,7150,40,55
"3655",154.5,492.5,10058,3203,33,24,27,96,24,1146,7218,37,52
"3656",155.5,492.5,10473,3215,34,29,34,96,24,1249,7065,42,52
"3657",156.5,492.5,10478,3359,34,29,28,100,26,1285,7388,34,55
"3658",157.5,492.5,10780,3299,27,14,29,103,24,1272,7619,31,54
"3659",158.5,492.5,10640,3392,36,14,31,114,21,1228,7551,32,55
"3660",159.5,492.5,10749,3271,33,24,31,101,23,1199,7293,37,53
"3661",160.5,492.5,10785,3172,35,20,35,89,20,1310,7440,36,52
"3662",161.5,492.5,10819,3277,28,26,33,89,26,1277,7435,36,53
"3663",162.5,492.5,10830,3465,33,26,30,93,23,1179,7422,38,56
"3664",163.5,492.5,10713,3189,24,22,28,106,16,1255,7561,22,52
"3665",164.5,492.5,10763,3458,34,18,33,113,26,1245,7325,35,56
"3666",165.5,492.5,10813,3306,27,25,22,108,16,1170,7198,38,54
"3719",218.5,492.5,10710,3576,31,34,30,98,24,1112,6861,32,58
"3720",219.5,492.5,10826,3326,35,19,23,98,23,1128,7258,27,54
"3721",220.5,492.5,10928,3659,36,30,24,106,22,1143,7176,28,59
"3722",221.5,492.5,10939,3566,34,19,36,102,15,1104,7055,29,58
"3723",222.5,492.5,10811,3412,20,32,34,108,22,1148,7280,34,55
"3724",223.5,492.5,9585,3381,34,22,24,92,13,1039,6625,31,55
"3725",224.5,492.5,10601,3497,33,23,27,107,31,1166,7204,35,57
"3726",225.5,492.5,10790,3486,30,18,20,108,29,1107,7064,41,57
"3788",287.5,492.5,10210,3688,29,26,38,103,21,817,6736,28,60
"3841",340.5,492.5,12044,4612,27,31,27,113,17,640,6475,38,75
"3844",343.5,492.5,10218,3266,27,32,48,110,29,1033,7215,43,53
"3845",344.5,492.5,10582,3489,35,18,21,104,28,1044,6758,28,57
"3852",351.5,492.5,10833,3579,28,24,28,104,20,1177,7278,31,58
"3881",380.5,492.5,10615,3303,23,25,28,89,33,1270,7253,31,54
"3882",381.5,492.5,10973,3268,30,27,27,98,21,1216,7149,41,53
"4006",5.5,491.5,9024,2911,28,29,38,97,23,980,6389,35,47
"4074",73.5,491.5,9381,3212,30,32,34,99,25,1191,7114,31,52
"4075",74.5,491.5,10682,3351,33,29,35,89,17,1229,7474,40,54
"4076",75.5,491.5,10679,3404,27,23,35,106,17,1226,7439,39,55
"4077",76.5,491.5,10829,3228,34,24,25,107,20,1282,7411,36,52
"4078",77.5,491.5,10635,3307,27,18,35,94,32,1191,7321,36,54
"4079",78.5,491.5,10561,3377,20,25,33,106,24,1241,7382,29,55
"4080",79.5,491.5,10662,3318,36,30,33,99,18,1249,7424,34,54
"4081",80.5,491.5,10668,3350,28,24,28,98,27,1281,7465,48,54
"4082",81.5,491.5,10732,3274,30,35,23,104,19,1307,7546,41,53
"4083",82.5,491.5,10481,3264,25,26,46,98,25,1281,7332,35,53
"4093",92.5,491.5,10774,3385,33,22,26,93,27,1259,7530,44,55
"4094",93.5,491.5,10594,3262,29,24,27,115,12,1221,7421,30,53
"4095",94.5,491.5,10638,3239,17,20,36,121,19,1307,7364,32,53
"4096",95.5,491.5,10354,3202,26,22,28,99,19,1195,7308,39,52
"4097",96.5,491.5,10593,3285,16,17,31,97,31,1253,7256,30,53
"4145",144.5,491.5,10494,3348,32,23,30,108,15,1233,7331,27,54
"4146",145.5,491.5,10666,3409,31,26,34,107,25,1269,7498,33,55
"4147",146.5,491.5,10674,3359,40,17,26,110,20,1255,7534,31,55
"4148",147.5,491.5,10537,3387,20,22,29,96,24,1209,7415,40,55
"4149",148.5,491.5,10799,3398,27,20,24,108,19,1221,7396,35,55
"4150",149.5,491.5,10880,3466,15,22,31,101,22,1191,7470,35,56
"4151",150.5,491.5,10798,3358,28,27,29,86,29,1264,7238,32,55
"4152",151.5,491.5,10909,3382,42,29,39,112,22,1195,7538,36,55
"4153",152.5,491.5,9727,3242,22,21,24,76,17,650,6073,30,53
"4154",153.5,491.5,9471,2942,33,21,25,95,22,1224,7182,31,48
"4155",154.5,491.5,10786,3292,31,18,20,99,32,1316,7458,33,53
"4156",155.5,491.5,10688,3317,23,35,40,115,23,1306,7284,49,54
"4157",156.5,491.5,10706,3325,25,25,27,98,29,1291,7537,37,54
"4158",157.5,491.5,10784,3324,26,27,20,113,28,1254,7329,31,54
"4159",158.5,491.5,10616,3284,34,28,32,107,19,1303,7423,35,53
"4160",159.5,491.5,10674,3246,27,24,31,107,25,1260,7463,35,53
"4161",160.5,491.5,10675,3310,28,24,28,98,16,1227,7394,35,54
"4162",161.5,491.5,10741,3215,26,22,27,94,28,1279,7443,32,52
"4163",162.5,491.5,10760,3340,29,23,27,93,28,1326,7318,35,54
"4164",163.5,491.5,10802,3244,31,24,30,107,28,1268,7424,38,53
"4165",164.5,491.5,10854,3503,27,28,30,93,25,1273,7270,39,57
"4166",165.5,491.5,10625,3424,36,23,28,101,31,1184,7317,37,56
"4219",218.5,491.5,10705,3430,23,20,32,94,24,1106,7048,23,56
"4220",219.5,491.5,10849,3573,34,26,25,103,20,1107,7293,24,58
"4221",220.5,491.5,10816,3516,28,25,33,102,19,1202,7417,40,57
"4222",221.5,491.5,11050,3553,27,26,27,84,18,1113,7089,36,58
"4223",222.5,491.5,10248,3460,38,38,31,148,26,936,7081,30,56
"4224",223.5,491.5,10361,3280,27,22,27,90,20,1060,6252,37,53
"4225",224.5,491.5,10973,3619,25,21,38,102,22,1070,7044,40,59
"4226",225.5,491.5,10662,3532,31,21,26,105,27,1187,6971,41,57
"4342",341.5,491.5,11433,4805,27,33,22,104,23,466,5723,26,78
"4381",380.5,491.5,10538,3259,26,25,33,113,24,1214,7330,33,53
"4382",381.5,491.5,10422,3313,22,31,28,105,23,1208,7229,37,54
"4383",382.5,491.5,11173,3480,31,28,28,91,24,1106,6335,37,56
"4575",74.5,490.5,10740,3391,25,21,24,93,17,1265,7472,31,55
"4576",75.5,490.5,10627,3381,21,36,27,102,22,1241,7491,31,55
"4577",76.5,490.5,10630,3447,28,32,33,96,21,1183,7273,25,56
"4578",77.5,490.5,10949,3486,25,22,28,78,24,1183,7407,27,57
"4579",78.5,490.5,10679,3317,28,21,29,83,18,1280,7330,25,54
"4580",79.5,490.5,10636,3266,31,22,34,96,23,1230,7313,35,53
"4581",80.5,490.5,10794,3392,36,21,33,101,31,1199,7315,36,55
"4582",81.5,490.5,10638,3338,27,14,40,90,20,1258,7397,43,54
"4593",92.5,490.5,10266,3231,30,28,27,120,28,1238,7470,35,52
"4594",93.5,490.5,10345,3293,25,35,30,93,26,1162,7369,32,53
"4595",94.5,490.5,9644,3254,26,16,24,105,22,1063,6920,40,53
"4610",109.5,490.5,9483,3298,30,39,41,79,32,933,6619,32,54
"4611",110.5,490.5,10687,3731,38,23,42,112,23,1004,6800,31,60
"4645",144.5,490.5,10413,3305,29,23,23,108,17,1193,7194,30,54
"4646",145.5,490.5,10713,3338,26,20,31,124,17,1305,7416,36,54
"4647",146.5,490.5,10860,3458,31,22,33,84,23,1206,7288,31,56
"4648",147.5,490.5,10597,3335,41,25,33,111,22,1215,7582,32,54
"4649",148.5,490.5,10764,3216,33,23,30,118,11,1246,7375,32,52
"4650",149.5,490.5,10725,3332,24,35,25,94,31,1253,7532,45,54
"4651",150.5,490.5,10540,3321,21,27,28,96,23,1277,7493,38,54
"4652",151.5,490.5,10657,3398,30,24,31,91,30,800,6407,30,55
"4653",152.5,490.5,9250,2830,22,31,37,108,22,1104,6840,41,46
"4654",153.5,490.5,9576,3214,31,24,34,114,26,1190,7745,34,52
"4655",154.5,490.5,10549,3385,26,16,32,98,22,1322,7660,40,55
"4656",155.5,490.5,10636,3216,29,27,22,107,28,1265,7402,36,52
"4657",156.5,490.5,10574,3307,22,26,42,82,23,1182,7312,39,54
"4658",157.5,490.5,10691,3310,23,29,33,99,24,1328,7457,27,54
"4659",158.5,490.5,10541,3322,26,25,38,97,28,1216,7358,35,54
"4660",159.5,490.5,10655,3337,21,23,33,106,18,1212,7439,32,54
"4661",160.5,490.5,10798,3402,24,22,25,108,18,1248,7309,37,55
"4662",161.5,490.5,10780,3287,31,28,33,87,23,1203,7308,33,53
"4663",162.5,490.5,10729,3408,28,15,29,92,21,1306,7375,32,55
"4664",163.5,490.5,10624,3320,31,24,29,84,21,1332,7372,43,54
"4665",164.5,490.5,10834,3417,24,12,24,106,19,1169,7305,36,55
"4666",165.5,490.5,10779,3380,31,26,39,92,24,1215,7266,39,55
"4719",218.5,490.5,10673,3310,24,25,15,115,23,1211,7166,24,54
"4720",219.5,490.5,11016,3562,30,22,26,82,24,1221,7192,38,58
"4721",220.5,490.5,11117,3567,41,29,36,96,31,1155,7215,30,58
"4722",221.5,490.5,10774,3470,32,10,36,107,15,1191,7341,38,56
"4723",222.5,490.5,10935,3575,32,20,29,97,17,1076,7091,33,58
"4724",223.5,490.5,10867,3624,24,20,25,111,24,1023,6758,25,59
"4725",224.5,490.5,10863,3540,37,19,20,126,22,1182,7111,27,57
"4726",225.5,490.5,10677,3596,29,24,27,89,19,1141,7161,41,58
"4881",380.5,490.5,10586,3336,26,20,31,101,31,1292,7415,38,54
"4882",381.5,490.5,10287,3183,27,22,31,111,26,1217,7036,40,52
"5054",53.5,489.5,11645,4434,33,29,28,115,22,737,6686,43,72
"5076",75.5,489.5,10708,3279,24,30,27,94,18,1182,7363,37,53
"5077",76.5,489.5,10818,3344,22,21,32,106,30,1208,7377,24,54
"5078",77.5,489.5,10743,3415,29,26,28,89,22,1257,7357,34,55
"5079",78.5,489.5,10806,3378,29,25,26,117,21,1221,7420,37,55
"5080",79.5,489.5,9938,3168,20,27,22,105,23,1098,6798,32,51
"5090",89.5,489.5,10393,3245,24,23,34,89,25,1225,7448,34,53
"5105",104.5,489.5,11049,3862,25,28,47,97,20,910,7126,32,63
"5106",105.5,489.5,11339,4145,33,26,33,119,31,888,6907,42,67
"5107",106.5,489.5,11310,3922,33,24,32,110,27,959,6955,34,64
"5108",107.5,489.5,11265,3864,32,31,27,102,22,1016,7009,44,63
"5109",108.5,489.5,11063,3750,27,23,25,102,18,1024,7335,28,61
"5110",109.5,489.5,10959,3669,30,21,34,98,27,1116,7174,39,59
"5111",110.5,489.5,10030,3367,29,20,33,98,20,1010,6959,40,55
"5145",144.5,489.5,10420,3268,34,25,24,92,28,1337,7627,37,53
"5146",145.5,489.5,10658,3253,37,24,33,100,27,1179,7352,34,53
"5147",146.5,489.5,10685,3440,29,20,25,93,16,1196,7211,31,56
"5148",147.5,489.5,10891,3327,39,27,32,87,26,1196,7444,40,54
"5149",148.5,489.5,10698,3286,27,22,34,107,32,1252,7410,35,53
"5150",149.5,489.5,10402,3294,28,30,29,87,21,1246,7397,35,53
"5151",150.5,489.5,10482,3223,39,26,39,100,23,1269,7352,48,52
"5152",151.5,489.5,10468,3276,22,27,24,107,19,151,3903,30,53
"5156",155.5,489.5,9322,3210,28,19,26,103,19,1295,7783,28,52
"5157",156.5,489.5,10695,3319,28,19,35,84,24,1246,7352,31,54
"5158",157.5,489.5,10636,3301,34,29,29,100,20,1262,7386,34,54
"5159",158.5,489.5,10600,3249,32,22,26,103,27,1296,7308,26,53
"5160",159.5,489.5,10424,3157,26,18,34,93,17,1349,7549,28,51
"5161",160.5,489.5,10592,3197,32,27,34,85,23,1341,7437,42,52
"5162",161.5,489.5,10611,3175,32,18,24,89,25,1272,7512,32,52
"5163",162.5,489.5,10718,3231,27,19,33,93,26,1334,7414,43,52
"5164",163.5,489.5,10749,3433,27,25,38,99,32,1204,7360,40,56
"5165",164.5,489.5,10878,3470,27,31,25,93,22,1149,7466,25,56
"5220",219.5,489.5,10743,3402,15,26,34,100,22,1209,7369,45,55
"5221",220.5,489.5,10635,3500,30,17,29,93,32,1191,7256,37,57
"5222",221.5,489.5,11091,3649,26,25,24,101,24,1180,7124,33,59
"5223",222.5,489.5,10679,3465,28,25,27,111,20,1152,7163,36,56
"5224",223.5,489.5,10968,3515,29,18,38,103,29,1110,7147,36,57
"5225",224.5,489.5,11017,3712,21,16,28,101,13,1045,7168,29,60
"5226",225.5,489.5,10946,3596,32,17,22,111,28,1104,7197,32,58
"5553",52.5,488.5,10696,3840,32,48,30,119,26,904,6959,43,62
"5554",53.5,488.5,11883,4641,31,26,19,122,29,636,6527,28,75
"5555",54.5,488.5,11439,4112,18,26,34,113,18,814,6803,47,67
"5577",76.5,488.5,10812,3482,24,22,25,103,22,1254,7317,31,57
"5578",77.5,488.5,10039,3134,24,22,24,100,20,1141,6921,37,51
"5602",101.5,488.5,11779,4387,25,30,23,82,25,793,6736,31,71
"5603",102.5,488.5,11725,4416,32,28,21,88,14,750,6595,38,71
"5604",103.5,488.5,11801,4574,30,20,22,101,23,748,6696,37,74
"5605",104.5,488.5,11984,4669,29,19,20,99,22,683,6517,44,76
"5606",105.5,488.5,11801,4391,28,27,31,105,19,716,6687,31,71
"5607",106.5,488.5,11281,3847,24,27,31,102,26,1025,7111,30,62
"5608",107.5,488.5,11591,4241,45,15,28,98,30,840,6887,35,69
"5609",108.5,488.5,11178,3923,33,32,33,104,23,1023,7138,33,64
"5610",109.5,488.5,11057,3666,23,28,33,99,31,1128,7189,33,59
"5611",110.5,488.5,11107,3572,31,27,39,94,18,1150,7184,36,58
"5645",144.5,488.5,10645,3336,40,26,23,106,20,1248,7422,36,54
"5646",145.5,488.5,10588,3307,36,18,34,110,35,1320,7412,42,54
"5647",146.5,488.5,10387,3198,25,28,30,108,28,1267,7574,33,52
"5648",147.5,488.5,10663,3258,33,20,41,103,21,1270,7584,30,53
"5649",148.5,488.5,10607,3285,35,15,38,125,23,1238,7526,30,53
"5650",149.5,488.5,10814,3379,27,26,28,125,21,1120,7173,32,55
"5651",150.5,488.5,10522,3382,29,27,25,88,27,1034,6733,31,55
"5652",151.5,488.5,10812,3316,31,26,23,88,34,414,4544,38,54
"5658",157.5,488.5,10449,3279,24,17,33,96,16,1306,7546,29,53
"5659",158.5,488.5,10676,3272,31,27,27,92,21,1287,7434,45,53
"5660",159.5,488.5,10571,3298,23,20,30,107,17,1225,7472,40,54
"5661",160.5,488.5,10733,3384,28,24,27,97,20,1266,7342,32,55
"5662",161.5,488.5,10587,3399,26,25,34,98,23,1234,7286,35,55
"5663",162.5,488.5,10715,3331,32,23,17,91,23,1220,7459,35,54
"5664",163.5,488.5,10840,3357,27,25,24,102,18,1180,7224,24,55
"5665",164.5,488.5,10694,3351,24,17,30,119,31,1203,7249,38,54
"5720",219.5,488.5,10726,3406,22,23,26,94,23,1268,7540,33,55
"5721",220.5,488.5,10706,3422,32,32,29,90,24,1271,7256,33,56
"5722",221.5,488.5,10808,3487,29,24,40,104,22,1171,7306,31,57
"5723",222.5,488.5,10915,3527,17,20,25,110,23,1188,7189,39,57
"5724",223.5,488.5,10816,3381,27,24,27,94,19,1210,7310,29,55
"5725",224.5,488.5,10887,3449,26,16,26,90,19,1123,7184,34,56
"5726",225.5,488.5,10616,3422,33,28,33,87,25,1099,7031,34,56
"5879",378.5,488.5,10575,3255,21,24,42,106,17,1236,7269,46,53
"5880",379.5,488.5,9198,2825,34,20,32,109,23,1036,6702,33,46
"5881",380.5,488.5,11118,3704,29,25,24,107,28,1027,6823,41,60
"6099",98.5,487.5,10983,4153,32,29,22,108,22,876,6900,35,67
"6100",99.5,487.5,11552,4175,33,30,37,108,25,901,6909,38,68
"6101",100.5,487.5,11486,4064,36,31,28,113,24,826,7015,33,66
"6102",101.5,487.5,11947,4492,31,28,27,102,27,759,6720,40,73
"6103",102.5,487.5,12103,4782,36,28,17,86,23,659,6618,27,77
"6104",103.5,487.5,12169,5211,33,32,19,117,29,317,6360,41,84
"6105",104.5,487.5,12781,5462,28,23,19,110,27,326,6322,33,88
"6106",105.5,487.5,11915,4445,31,18,20,116,23,760,6553,32,72
"6107",106.5,487.5,11235,3945,32,29,25,103,26,965,7032,35,64
"6108",107.5,487.5,11312,4188,31,36,36,99,19,789,6850,39,68
"6109",108.5,487.5,11069,3793,23,18,30,100,21,1046,7225,37,61
"6110",109.5,487.5,11073,3849,30,31,30,95,29,1013,7125,41,62
"6111",110.5,487.5,11197,3939,29,23,31,81,30,961,6753,35,64
"6117",116.5,487.5,9879,3690,26,30,24,103,30,859,6744,33,60
"6146",145.5,487.5,10747,3415,36,27,24,109,20,1284,7269,28,55
"6147",146.5,487.5,10755,3280,27,26,33,94,18,1280,7372,33,53
"6148",147.5,487.5,10558,3269,33,15,25,102,23,1202,7477,34,53
"6149",148.5,487.5,10700,3404,22,26,29,96,23,1185,7267,28,55
"6150",149.5,487.5,11023,3297,29,24,36,94,26,1257,7275,39,54
"6151",150.5,487.5,10813,2969,32,26,30,79,19,546,4996,32,48
"6152",151.5,487.5,10797,2653,21,27,25,47,21,994,5956,23,43
"6153",152.5,487.5,10618,3023,24,19,34,51,34,1171,4679,38,49
"6154",153.5,487.5,9916,2901,22,21,38,18,24,855,2960,22,47
"6158",157.5,487.5,10754,3422,34,25,32,91,17,1274,7399,32,56
"6159",158.5,487.5,10717,3429,27,31,34,101,22,1245,7398,40,56
"6160",159.5,487.5,10509,3316,29,20,24,83,26,1133,7105,29,54
"6161",160.5,487.5,10688,3410,32,29,34,102,18,1219,7280,32,55
"6162",161.5,487.5,10440,3275,23,30,27,91,22,1238,7408,47,53
"6221",220.5,487.5,10787,3350,24,25,34,78,23,1189,7208,28,54
"6222",221.5,487.5,10726,3298,16,30,33,97,25,1251,7326,39,54
"6223",222.5,487.5,10717,3435,36,18,20,102,24,1095,7474,44,56
"6224",223.5,487.5,10975,3538,34,20,30,103,22,1093,7240,37,57
"6225",224.5,487.5,10700,3586,32,31,27,110,22,1128,7293,33,58
"6226",225.5,487.5,11270,3607,28,27,30,88,24,1094,7163,24,59
"6378",377.5,487.5,10869,3454,29,24,38,95,21,1201,7145,37,56
"6379",378.5,487.5,11434,3979,28,35,21,99,21,968,6880,31,64
"6380",379.5,487.5,11722,4344,26,22,29,103,18,744,6839,31,70
"6381",380.5,487.5,11622,4266,24,21,31,105,25,794,6647,27,69
"6442",441.5,487.5,10607,3424,27,18,45,99,14,1051,7083,33,56
"6443",442.5,487.5,10519,3574,27,13,20,96,23,1030,6863,30,58
"6560",59.5,486.5,10619,3704,24,31,45,119,26,889,7158,41,60
"6599",98.5,486.5,11453,4172,28,23,27,92,27,828,7044,26,68
"6600",99.5,486.5,11222,4034,32,24,22,96,31,964,6982,28,65
"6601",100.5,486.5,11483,4277,34,24,28,101,25,841,6859,36,69
"6602",101.5,486.5,11886,4499,26,28,20,88,20,716,6685,24,73
"6603",102.5,486.5,12343,5002,19,25,32,110,31,522,6462,39,81
"6605",104.5,486.5,12683,5439,28,25,20,121,27,340,6193,40,88
"6606",105.5,486.5,11834,4283,30,35,24,116,31,765,6888,32,69
"6607",106.5,486.5,11292,4017,31,27,38,79,20,957,7083,42,65
"6608",107.5,486.5,11502,4159,26,23,28,105,27,877,6980,35,67
"6609",108.5,486.5,11002,3580,33,26,25,109,20,1143,7412,36,58
"6610",109.5,486.5,11173,3645,31,23,25,108,24,1088,7196,41,59
"6611",110.5,486.5,11524,4164,35,24,27,103,26,882,6910,43,67
"6647",146.5,486.5,10787,3188,24,28,23,87,20,1198,7356,36,52
"6648",147.5,486.5,10699,3285,30,14,33,111,20,1314,7421,27,53
"6649",148.5,486.5,10377,3215,34,25,41,102,19,1263,7469,26,52
"6650",149.5,486.5,10638,3184,33,16,42,80,22,1190,7074,42,52
"6651",150.5,486.5,10518,3354,26,20,29,111,24,1264,7412,34,54
"6652",151.5,486.5,10764,3364,29,21,22,106,16,1206,7289,26,55
"6653",152.5,486.5,10426,3207,25,27,23,111,25,1138,7137,27,52
"6654",153.5,486.5,11083,3419,26,23,32,96,25,1281,7324,34,55
"6658",157.5,486.5,10399,3376,30,27,29,129,15,1231,7543,43,55
"6722",221.5,486.5,10749,3407,39,29,27,93,26,1149,7230,34,55
"6723",222.5,486.5,10683,3190,19,21,24,77,29,1189,7297,39,52
"6724",223.5,486.5,10559,3352,24,19,27,122,28,1215,7269,40,54
"6725",224.5,486.5,10675,3511,31,26,29,89,17,1104,7047,36,57
"6726",225.5,486.5,10974,3599,28,23,30,115,35,1123,7109,28,58
"6774",273.5,486.5,11631,4200,27,27,27,117,20,853,6936,33,68
"6878",377.5,486.5,10123,4008,29,28,29,98,16,794,6476,31,65
"6879",378.5,486.5,11709,4336,35,37,25,101,32,811,6741,33,70
"6881",380.5,486.5,10944,3712,27,22,23,97,17,1068,6957,36,60
"6882",381.5,486.5,11183,3721,20,26,29,112,19,946,6496,23,60
"6942",441.5,486.5,11318,3867,20,20,32,100,27,1019,7037,45,63
"6943",442.5,486.5,11414,3618,27,20,37,82,29,686,5134,33,59
"6944",443.5,486.5,10580,3688,24,18,33,109,33,1001,7040,39,60
"7060",59.5,485.5,11861,4729,25,33,26,97,19,658,6493,28,76
"7099",98.5,485.5,11452,4018,31,21,29,109,32,942,7097,22,65
"7100",99.5,485.5,11530,3824,27,17,31,86,22,1002,7041,26,62
"7101",100.5,485.5,11688,4185,34,24,16,109,27,858,6853,28,68
"7102",101.5,485.5,12164,4566,30,27,26,111,17,711,6644,39,74
"7104",103.5,485.5,11144,4565,33,39,26,120,27,490,6010,38,74
"7105",104.5,485.5,12278,4752,28,22,24,100,13,662,6726,29,77
"7106",105.5,485.5,11813,4442,26,18,22,96,28,726,6718,30,72
"7107",106.5,485.5,11346,4113,35,30,19,94,21,912,6859,34,67
"7108",107.5,485.5,11349,4013,23,35,22,83,19,1042,7280,34,65
"7109",108.5,485.5,11033,3617,25,24,25,98,24,1088,7177,36,59
"7110",109.5,485.5,10629,3273,32,20,38,104,25,1232,7396,34,53
"7147",146.5,485.5,10844,3336,27,23,34,89,21,1271,7260,44,54
"7148",147.5,485.5,9913,3297,34,19,24,92,31,1125,6758,36,54
"7149",148.5,485.5,10786,3258,33,23,34,92,31,1315,7534,36,53
"7150",149.5,485.5,10684,3372,25,20,31,86,22,1236,7424,40,55
"7151",150.5,485.5,10755,3355,29,22,33,108,23,1232,7328,32,54
"7152",151.5,485.5,10831,3383,20,30,28,81,23,1224,7402,40,55
"7153",152.5,485.5,10868,3360,22,26,27,109,32,1189,7367,30,55
"7154",153.5,485.5,10764,3470,29,22,34,91,26,1206,7237,33,56
"7155",154.5,485.5,10706,3352,31,24,24,105,27,1083,6727,33,54
"7156",155.5,485.5,9803,3158,18,21,21,64,24,1038,4837,29,51
"7193",192.5,485.5,11880,4368,38,31,37,108,19,714,6618,21,71
"7211",210.5,485.5,11608,4440,35,38,21,103,39,670,6346,28,72
"7223",222.5,485.5,10720,3409,21,20,32,112,20,1222,7415,38,55
"7224",223.5,485.5,10857,3290,34,15,34,102,17,1192,7327,37,53
"7225",224.5,485.5,10929,3395,27,29,36,104,36,1244,7224,40,55
"7226",225.5,485.5,10411,3275,28,21,33,103,23,1031,6644,34,53
"7274",273.5,485.5,11950,4501,36,32,20,102,21,685,6690,36,73
"7379",378.5,485.5,10460,3696,26,26,40,86,18,1039,7197,35,60
