"","x","y","Al","Ca","Cr","Fe","K","Mg","Mn","Na","Si","Ti","An"
"43650",149.5,75.5,4963,5924,10,78,41,37,5,62,5460,17,92
"43651",150.5,75.5,5131,6031,16,69,29,38,5,59,5668,15,93
"43652",151.5,75.5,4950,5955,12,79,51,33,4,70,5530,21,92
"43847",96.5,74.5,4750,5242,13,91,44,36,2,124,5878,17,82
"43848",97.5,74.5,4778,5488,18,73,33,31,6,113,5716,14,86
"43849",98.5,74.5,4789,5167,13,90,39,35,2,140,5829,24,81
"43850",99.5,74.5,4670,5462,9,83,44,51,3,107,5718,25,85
"43851",100.5,74.5,4784,5366,14,109,53,43,1,108,5751,20,84
"43866",115.5,74.5,5061,6035,12,73,38,39,0,60,5364,11,93
"43868",117.5,74.5,4958,5908,16,73,32,45,6,60,5533,19,92
"43869",118.5,74.5,4980,5949,11,90,37,25,6,73,5528,19,92
"43870",119.5,74.5,4875,5880,11,65,20,29,5,60,5286,15,91
"43871",120.5,74.5,4878,6117,13,78,36,35,0,46,5577,20,95
"43872",121.5,74.5,4976,5670,11,78,45,29,1,42,5532,30,88
"43873",122.5,74.5,5067,6134,18,85,38,29,1,52,5683,16,95
"43874",123.5,74.5,5032,5841,10,63,37,33,2,80,5544,26,91
"43875",124.5,74.5,5136,5965,11,78,30,31,2,60,5424,19,92
"43876",125.5,74.5,5056,6038,4,54,32,33,4,40,5412,14,93
"43877",126.5,74.5,5033,6034,11,76,21,31,1,60,5527,21,93
"43878",127.5,74.5,4993,5915,13,66,43,31,4,53,5495,18,92
"43879",128.5,74.5,5036,6006,13,71,33,36,2,73,5498,18,93
"43880",129.5,74.5,5003,6104,14,61,34,29,2,50,5426,17,94
"43881",130.5,74.5,5183,6109,17,83,32,42,2,59,5388,16,94
"43882",131.5,74.5,4993,6040,17,63,37,32,2,42,5441,25,93
"43883",132.5,74.5,5123,5820,14,65,39,29,3,72,5500,18,90
"43884",133.5,74.5,5125,5768,8,63,33,33,0,81,5603,23,90
"43885",134.5,74.5,4926,5860,12,59,43,40,1,66,5517,18,91
"43886",135.5,74.5,4925,5762,8,47,45,36,3,74,5430,11,89
"43887",136.5,74.5,4927,5914,16,69,47,38,3,71,5470,24,92
"43888",137.5,74.5,5123,5903,13,54,30,32,3,69,5472,16,91
"43889",138.5,74.5,4935,5589,12,91,42,45,1,64,5293,35,87
"43890",139.5,74.5,4949,5618,14,93,43,51,0,58,5454,34,87
"43891",140.5,74.5,4980,5763,9,73,39,42,2,68,5512,26,89
"43892",141.5,74.5,4922,5933,10,79,36,34,6,55,5455,24,92
"43893",142.5,74.5,4930,5912,11,65,43,36,1,66,5568,14,92
"43894",143.5,74.5,5075,6002,12,79,38,25,3,59,5425,16,93
"43895",144.5,74.5,4964,5933,11,58,31,22,2,55,5389,16,92
"43896",145.5,74.5,5155,5980,10,57,46,28,5,53,5442,17,93
"43897",146.5,74.5,4959,5864,9,71,33,36,4,46,5677,10,91
"43898",147.5,74.5,5082,5905,9,58,31,30,2,68,5693,17,91
"43899",148.5,74.5,5226,5883,9,67,52,28,3,61,5527,17,91
"43900",149.5,74.5,5172,6072,12,78,43,27,4,42,5504,21,94
"43901",150.5,74.5,5068,5964,9,87,51,31,3,70,5517,18,92
"44117",116.5,73.5,4999,5947,12,75,32,38,4,41,5408,15,92
"44118",117.5,73.5,5168,6035,10,71,32,31,0,62,5509,21,93
"44119",118.5,73.5,4958,5842,7,64,45,37,3,70,5386,10,91
"44120",119.5,73.5,4989,6020,22,79,35,35,6,77,5377,25,93
"44121",120.5,73.5,4879,5776,11,90,28,52,2,59,5297,18,90
"44122",121.5,73.5,5107,5997,10,69,26,31,7,58,5627,15,93
"44123",122.5,73.5,4925,6031,12,67,33,28,2,52,5273,15,93
"44124",123.5,73.5,5065,5934,8,64,35,22,4,64,5439,15,92
"44125",124.5,73.5,4991,6093,13,64,41,32,2,59,5516,23,94
"44126",125.5,73.5,4918,5681,14,76,36,29,4,83,5548,18,88
"44127",126.5,73.5,4992,5749,10,63,57,35,4,89,5634,20,89
"44128",127.5,73.5,4871,5736,9,78,45,23,3,85,5533,13,89
"44129",128.5,73.5,4850,5712,11,71,38,31,3,79,5718,14,89
"44130",129.5,73.5,4998,5780,14,86,37,42,2,81,5449,13,90
"44131",130.5,73.5,4971,5799,15,79,50,41,4,80,5617,18,90
"44132",131.5,73.5,4905,5869,24,63,32,29,0,73,5561,17,91
"44133",132.5,73.5,4981,5860,22,71,31,51,5,74,5703,11,91
"44134",133.5,73.5,4891,5786,13,57,41,24,0,72,5538,16,90
"44135",134.5,73.5,5049,5925,14,78,35,38,1,59,5487,20,92
"44136",135.5,73.5,4946,5698,12,67,34,34,2,81,5594,21,89
"44137",136.5,73.5,4857,5689,12,81,31,33,5,42,5246,19,88
"44138",137.5,73.5,4907,6021,8,64,34,35,0,61,5486,16,93
"44139",138.5,73.5,4926,5730,16,77,43,55,1,53,5404,16,89
"44141",140.5,73.5,5030,5965,19,78,47,34,6,50,5538,23,92
"44142",141.5,73.5,4999,5817,6,55,26,32,4,72,5593,14,90
"44143",142.5,73.5,5062,5978,12,75,35,42,2,61,5581,35,93
"44144",143.5,73.5,4989,5953,8,58,33,35,2,52,5547,20,92
"44145",144.5,73.5,5090,6007,13,61,31,41,3,58,5348,21,93
"44146",145.5,73.5,4996,5961,8,83,48,43,2,59,5512,15,92
"44147",146.5,73.5,4907,6016,16,93,47,40,5,62,5554,11,93
"44148",147.5,73.5,5173,5960,15,54,54,47,2,52,5520,16,92
"44149",148.5,73.5,4972,5951,15,67,35,39,6,56,5528,22,92
"44150",149.5,73.5,5082,5878,10,73,37,36,5,61,5579,25,91
"44370",119.5,72.5,4646,5727,12,108,47,37,2,69,5499,28,89
"44371",120.5,72.5,4899,5838,14,80,40,49,3,60,5381,19,91
"44372",121.5,72.5,4957,5830,11,69,42,40,3,50,5469,25,90
"44373",122.5,72.5,4991,6043,11,73,42,42,2,57,5352,24,93
"44374",123.5,72.5,5110,5940,15,71,39,24,1,45,5521,22,92
"44375",124.5,72.5,5144,5980,8,70,39,35,2,64,5496,22,93
"44376",125.5,72.5,5051,5945,8,77,32,27,4,49,5408,23,92
"44377",126.5,72.5,4977,5903,15,69,43,23,2,69,5437,15,91
"44378",127.5,72.5,4918,5938,11,78,39,31,3,65,5504,15,92
"44379",128.5,72.5,5030,5936,8,59,33,32,4,70,5643,16,92
"44380",129.5,72.5,5039,5889,10,67,42,40,1,64,5555,17,91
"44381",130.5,72.5,4887,5833,11,66,30,28,2,74,5539,11,90
"44382",131.5,72.5,5046,5895,17,71,31,25,5,86,5619,19,91
"44383",132.5,72.5,4887,5853,12,69,38,37,6,68,5413,32,91
"44384",133.5,72.5,5033,5965,9,71,37,39,3,56,5428,21,92
"44385",134.5,72.5,5023,5759,4,71,33,29,1,104,5453,22,89
"44386",135.5,72.5,4923,5779,8,67,47,43,5,71,5370,22,90
"44387",136.5,72.5,5035,5908,18,66,38,33,1,60,5510,13,92
"44388",137.5,72.5,5060,5940,7,55,34,30,3,55,5413,22,92
"44389",138.5,72.5,4975,5831,5,92,37,31,5,74,5368,18,90
"44392",141.5,72.5,5056,5987,13,83,31,25,4,59,5458,20,93
"44393",142.5,72.5,5030,5955,11,82,35,47,5,48,5486,17,92
"44394",143.5,72.5,5029,5919,15,71,35,37,3,73,5622,15,92
"44395",144.5,72.5,5098,5943,11,68,35,42,6,59,5354,20,92
"44396",145.5,72.5,5004,6085,13,69,32,31,7,68,5582,16,94
"44397",146.5,72.5,5056,5803,5,53,31,27,4,55,5521,15,90
"44398",147.5,72.5,4860,5795,14,65,34,34,2,55,5247,19,90
"44399",148.5,72.5,4833,5817,14,72,35,30,3,59,5290,18,90
"44603",102.5,71.5,4842,5485,6,91,42,35,5,112,5698,15,85
"44622",121.5,71.5,5022,5991,11,83,34,40,3,52,5520,26,93
"44623",122.5,71.5,5045,6043,9,74,31,34,2,59,5533,16,93
"44624",123.5,71.5,4785,5680,13,78,31,32,3,73,5576,22,88
"44625",124.5,71.5,5078,5953,10,58,35,33,7,65,5481,14,92
"44626",125.5,71.5,5046,5951,12,60,50,27,4,79,5542,19,92
"44627",126.5,71.5,5097,5886,11,63,31,42,3,64,5603,29,91
"44628",127.5,71.5,5001,6012,9,53,29,28,4,48,5472,18,93
"44629",128.5,71.5,5048,6052,13,68,37,33,5,48,5439,17,94
"44630",129.5,71.5,5083,5987,5,71,39,23,5,49,5446,15,93
"44631",130.5,71.5,5097,5868,13,76,40,39,1,65,5601,20,91
"44632",131.5,71.5,5137,6041,8,61,33,41,3,59,5432,21,93
"44633",132.5,71.5,4960,5772,20,73,33,26,3,83,5733,17,90
"44634",133.5,71.5,4993,5795,15,82,42,31,2,77,5568,27,90
"44635",134.5,71.5,4909,5715,10,82,31,36,5,49,5437,17,89
"44636",135.5,71.5,5101,5953,11,61,40,34,4,63,5470,13,92
"44637",136.5,71.5,5127,5986,8,75,28,28,3,59,5563,17,93
"44638",137.5,71.5,4729,5621,13,101,46,30,1,101,5700,28,87
"44644",143.5,71.5,5067,5997,13,59,34,33,3,73,5550,18,93
"44645",144.5,71.5,5050,5976,14,65,41,38,1,76,5497,9,93
"44646",145.5,71.5,5045,6030,15,71,32,32,1,67,5525,23,93
"44647",146.5,71.5,5092,6020,17,74,36,33,1,65,5452,17,93
"44648",147.5,71.5,5016,5773,11,77,29,42,6,57,5337,26,90
"44649",148.5,71.5,4881,5838,19,96,37,34,3,54,5446,24,91
"44708",207.5,71.5,4770,5342,8,85,34,31,4,118,5673,15,83
"44709",208.5,71.5,4727,5375,14,92,37,27,6,138,5643,23,84
"44710",209.5,71.5,4610,5185,13,118,55,42,1,133,5666,27,81
"44711",210.5,71.5,4769,5423,10,95,29,28,3,134,5891,11,85
"44712",211.5,71.5,4564,5128,13,101,50,35,1,169,6021,21,80
"44852",101.5,70.5,4708,5096,12,99,44,44,3,112,5670,16,80
"44853",102.5,70.5,4798,5535,17,80,26,35,5,98,5748,21,86
"44854",103.5,70.5,4870,5314,15,88,34,38,2,124,5794,19,83
"44855",104.5,70.5,4664,5219,17,107,48,39,2,124,5830,24,82
"44874",123.5,70.5,5127,5971,14,78,36,30,7,59,5548,18,92
"44875",124.5,70.5,4736,5639,10,78,40,38,3,57,5479,19,88
"44876",125.5,70.5,4720,5735,8,93,37,46,1,66,5499,25,89
"44877",126.5,70.5,4964,5953,12,74,23,32,4,70,5547,18,92
"44878",127.5,70.5,4984,5789,16,80,42,37,5,79,5562,16,90
"44879",128.5,70.5,5032,5801,10,68,32,31,3,85,5521,20,90
"44880",129.5,70.5,4996,5832,20,67,32,35,6,65,5628,17,90
"44881",130.5,70.5,5048,5789,11,63,29,31,4,67,5356,22,90
"44882",131.5,70.5,4963,5868,16,54,38,29,7,71,5386,20,91
"44883",132.5,70.5,5021,6033,18,64,23,31,5,76,5476,22,93
"44884",133.5,70.5,5032,5784,12,66,36,41,3,60,5464,17,90
"44895",144.5,70.5,4638,5655,13,110,35,36,4,57,5447,21,88
"44896",145.5,70.5,4736,5692,10,100,41,34,1,61,5325,19,88
"44897",146.5,70.5,4936,5725,10,70,28,34,2,56,5278,16,89
"44958",207.5,70.5,4726,5332,17,65,37,34,2,139,5769,20,83
"44959",208.5,70.5,4637,5291,8,114,53,39,3,125,5619,37,83
"44960",209.5,70.5,4816,5370,16,86,52,25,1,105,5717,15,84
"44961",210.5,70.5,4665,5373,14,96,31,30,3,143,5773,11,84
"44962",211.5,70.5,4747,5388,5,72,30,37,4,117,5738,18,84
"44963",212.5,70.5,4699,5265,15,72,44,32,2,133,5730,17,82
"44964",213.5,70.5,4579,4908,14,80,49,41,1,172,5993,17,77
"45103",102.5,69.5,4671,5359,11,106,55,47,1,125,5727,20,84
"45104",103.5,69.5,4841,5563,17,73,34,43,4,116,5706,19,87
"45105",104.5,69.5,4718,5511,16,92,34,38,4,106,5721,13,86
"45125",124.5,69.5,5093,5877,14,79,40,41,2,52,5505,19,91
"45126",125.5,69.5,5117,5941,8,65,36,48,2,61,5429,28,92
"45127",126.5,69.5,5057,5955,8,63,41,37,4,47,5482,28,92
"45128",127.5,69.5,5054,5862,14,78,36,30,3,56,5554,17,91
"45129",128.5,69.5,4789,5671,12,109,43,50,3,54,5457,20,88
"45130",129.5,69.5,5031,5798,20,65,41,31,4,49,5378,12,90
"45131",130.5,69.5,4998,5995,7,84,23,49,1,60,5465,20,93
"45132",131.5,69.5,4640,5816,9,94,44,50,4,56,5416,24,90
"45148",147.5,69.5,4884,5877,11,99,44,37,3,63,5504,20,91
"45207",206.5,69.5,4666,5247,10,101,48,41,0,127,5820,16,82
"45208",207.5,69.5,4746,5568,13,80,36,45,1,123,5858,14,87
"45209",208.5,69.5,4624,5245,13,125,58,37,6,134,5599,18,82
"45210",209.5,69.5,4709,5495,11,73,36,42,2,123,5770,13,86
"45211",210.5,69.5,4711,5281,8,74,38,34,2,152,5733,15,83
"45212",211.5,69.5,4807,5439,9,83,47,44,3,120,5760,18,85
"45213",212.5,69.5,4637,5332,13,64,47,39,4,134,5786,13,83
"45214",213.5,69.5,4815,5449,14,68,37,30,5,132,5687,21,85
"45215",214.5,69.5,4818,5407,12,84,44,45,5,113,5763,20,84
"45354",103.5,68.5,4674,5298,7,81,40,29,1,124,5879,19,83
"45355",104.5,68.5,4803,5530,8,83,41,32,1,111,5711,23,86
"45356",105.5,68.5,4542,5262,8,88,39,29,3,140,5766,16,82
"45377",126.5,68.5,4976,5589,16,93,65,55,6,73,5721,20,87
"45378",127.5,68.5,4873,5435,14,115,54,26,4,72,5534,21,85
"45380",129.5,68.5,4935,5794,11,88,32,35,2,73,5457,17,90
"45381",130.5,68.5,4983,5645,7,98,43,31,3,76,5525,18,88
"45382",131.5,68.5,4941,5693,14,71,48,37,2,89,5538,25,88
"45383",132.5,68.5,4969,5750,12,100,29,43,4,70,5693,14,89
"45457",206.5,68.5,4822,5328,4,84,32,38,3,108,5800,23,83
"45458",207.5,68.5,4751,5462,5,83,47,34,2,123,5663,27,85
"45459",208.5,68.5,4628,5228,8,88,51,50,6,137,5781,31,82
"45460",209.5,68.5,4705,5314,13,75,44,44,2,98,5993,16,83
"45461",210.5,68.5,4771,5345,13,83,44,35,2,130,5731,18,83
"45462",211.5,68.5,4702,5323,13,78,41,41,2,132,5616,14,83
"45463",212.5,68.5,4814,5464,15,60,41,30,3,154,5844,17,85
"45464",213.5,68.5,4772,5361,18,83,41,45,1,105,5710,19,84
"45465",214.5,68.5,4650,5440,7,79,33,29,1,91,5661,17,85
"45466",215.5,68.5,4573,5141,13,103,57,43,3,146,5797,17,81
"45606",105.5,67.5,4480,5347,13,65,41,26,1,122,5738,22,83
"45616",115.5,67.5,4824,5334,18,70,30,24,4,124,5707,22,83
"45617",116.5,67.5,4800,5435,11,79,38,25,3,108,5660,18,85
"45707",206.5,67.5,4752,5494,12,63,46,40,3,117,5719,19,86
"45708",207.5,67.5,4657,5482,15,87,39,32,2,115,5916,23,85
"45710",209.5,67.5,4667,5350,16,97,39,36,5,118,5656,23,84
"45711",210.5,67.5,4695,5330,13,65,29,29,2,110,5771,19,83
"45712",211.5,67.5,4768,5458,12,82,46,29,9,122,5781,25,85
"45713",212.5,67.5,4768,5495,14,69,30,31,3,124,5745,21,86
"45714",213.5,67.5,4862,5434,9,89,45,29,1,130,5606,17,85
"45715",214.5,67.5,4840,5457,14,92,44,38,2,120,5651,22,85
"45716",215.5,67.5,4788,5342,9,84,40,31,1,134,5709,16,83
"45956",205.5,66.5,4798,5409,13,80,36,28,6,113,5778,18,84
"45957",206.5,66.5,4636,5308,13,73,36,29,1,111,5612,12,83
"45961",210.5,66.5,4813,5203,12,66,51,32,3,148,5972,18,81
"45962",211.5,66.5,4701,5430,13,72,43,42,3,120,5761,21,85
"45963",212.5,66.5,4765,5338,16,71,39,35,3,138,5923,20,83
"45964",213.5,66.5,4688,5501,12,81,32,33,2,114,5664,25,86
"45965",214.5,66.5,4633,5253,10,80,35,47,1,133,5761,21,82
"46206",205.5,65.5,4779,5315,10,81,44,34,3,113,5779,26,83
"46207",206.5,65.5,4715,5419,22,79,39,22,1,105,5754,23,85
"46208",207.5,65.5,4686,5603,16,74,41,35,4,103,5756,18,87
"46209",208.5,65.5,4828,5424,13,84,36,33,1,132,5771,17,85
"46210",209.5,65.5,4767,5198,9,74,34,32,3,138,5868,22,81
"46212",211.5,65.5,4647,5392,7,70,46,40,2,109,5858,23,84
"46213",212.5,65.5,4915,5341,12,94,39,35,4,121,5756,24,83
"46214",213.5,65.5,4763,5606,14,79,25,35,2,103,5691,11,87
"46215",214.5,65.5,4922,5344,12,101,47,28,5,127,5847,12,83
"46216",215.5,65.5,4669,5291,9,86,46,42,3,171,5746,19,83
"46246",245.5,65.5,4530,5316,12,114,43,25,3,150,5894,20,83
"46381",130.5,64.5,4750,5208,10,100,32,23,2,125,5790,20,82
"46383",132.5,64.5,4671,5401,14,96,50,39,4,138,5706,22,84
"46457",206.5,64.5,4741,5345,15,86,37,35,4,123,5926,15,83
"46458",207.5,64.5,4822,5289,7,76,33,44,2,116,5873,21,83
"46459",208.5,64.5,4743,5371,11,87,45,25,4,95,5739,18,84
"46460",209.5,64.5,4824,5470,9,71,45,29,0,106,5689,17,85
"46461",210.5,64.5,4607,5292,9,77,45,34,1,118,5600,22,83
"46463",212.5,64.5,4842,5320,8,78,49,33,3,112,5730,19,83
"46464",213.5,64.5,4662,5180,10,76,50,30,6,130,5750,18,81
"46465",214.5,64.5,4816,5198,20,83,41,37,2,141,5738,19,81
"46630",129.5,63.5,4713,5162,18,71,44,30,1,157,5752,22,81
"46631",130.5,63.5,4789,5375,11,100,52,41,2,142,5935,13,84
"46632",131.5,63.5,4701,5249,17,83,52,32,3,127,5802,23,82
"46633",132.5,63.5,4746,5330,13,87,42,36,6,144,5917,13,83
"46708",207.5,63.5,4740,5229,7,77,41,31,2,126,5854,26,82
"46709",208.5,63.5,4755,5376,10,78,30,44,1,116,5704,23,84
"46710",209.5,63.5,4777,5453,15,68,50,37,3,139,5727,14,85
"46711",210.5,63.5,4685,5427,8,74,42,31,3,142,5835,24,85
"46879",128.5,62.5,4731,5189,14,100,36,28,4,103,5649,20,81
"46880",129.5,62.5,4657,5249,8,89,42,35,3,129,5960,23,82
"46881",130.5,62.5,4682,5296,8,92,35,48,4,148,5971,18,83
"46882",131.5,62.5,4591,4941,7,112,79,30,4,143,5935,28,78
"46884",133.5,62.5,4644,5293,10,103,42,39,1,129,5891,24,83
"46959",208.5,62.5,4672,5381,16,102,36,36,3,128,5794,16,84
"46960",209.5,62.5,4496,5229,9,87,51,38,2,138,5786,17,82
"46986",235.5,62.5,4853,5704,10,89,49,27,5,85,5428,16,89
"46987",236.5,62.5,4845,5771,12,111,37,34,4,99,5602,16,90
"46988",237.5,62.5,4782,5524,13,86,44,28,5,105,5606,20,86
"46989",238.5,62.5,4892,5737,11,101,43,34,3,77,5663,21,89
"46990",239.5,62.5,4900,5668,10,76,28,34,0,97,5582,16,88
"46991",240.5,62.5,4866,5758,9,103,36,27,4,101,5587,13,89
"46992",241.5,62.5,4813,5636,10,82,50,26,1,104,5567,15,88
"47134",133.5,61.5,4670,5320,9,112,39,33,2,122,5988,18,83
"47236",235.5,61.5,4885,5754,13,92,42,33,8,84,5429,17,89
"47237",236.5,61.5,4824,5765,8,88,43,42,3,106,5624,26,89
"47238",237.5,61.5,4679,5609,14,92,35,36,3,122,5699,22,87
"47239",238.5,61.5,4729,5314,11,83,34,32,5,107,5729,28,83
"47240",239.5,61.5,4926,5457,6,77,33,30,2,98,5751,19,85
"47241",240.5,61.5,4713,5742,13,73,45,35,2,97,5589,14,89
"47242",241.5,61.5,4819,5347,6,87,41,31,4,123,5667,21,83
"47243",242.5,61.5,4845,5547,11,91,50,41,4,99,5610,26,86
"47486",235.5,60.5,4568,5796,12,97,44,31,2,76,5267,19,90
"47487",236.5,60.5,5011,5730,14,80,29,31,4,103,5492,23,89
"47488",237.5,60.5,4978,5665,6,105,39,35,4,96,5578,15,88
"47489",238.5,60.5,4789,5579,11,87,40,33,1,85,5608,21,87
"47490",239.5,60.5,4790,5631,8,88,57,32,1,90,5731,17,88
"47491",240.5,60.5,4826,5470,10,89,45,41,1,103,5607,11,85
"47492",241.5,60.5,4859,5700,6,80,47,35,1,95,5692,22,89
"47493",242.5,60.5,4769,5569,9,91,39,33,4,109,5646,24,87
"47494",243.5,60.5,4725,5479,14,117,44,50,4,113,5748,12,85
"47736",235.5,59.5,5015,5706,19,98,33,40,3,84,5505,11,89
"47737",236.5,59.5,4891,5767,10,76,40,42,3,86,5640,18,90
"47738",237.5,59.5,5019,5812,13,81,32,42,5,92,5569,21,90
"47739",238.5,59.5,4832,5736,6,83,40,30,4,96,5648,12,89
"47740",239.5,59.5,4624,5269,9,73,40,27,2,130,5932,11,82
"47741",240.5,59.5,4718,5430,14,70,51,34,2,130,5759,16,85
"47742",241.5,59.5,4841,5663,9,83,45,38,3,97,5496,14,88
"47743",242.5,59.5,4778,5491,12,87,47,24,3,118,5765,19,86
"47795",44.5,58.5,4932,5076,9,93,77,37,3,139,5953,31,80
"47796",45.5,58.5,4844,5630,13,103,49,33,3,101,5729,11,88
"47797",46.5,58.5,4975,5569,17,76,31,35,4,99,5704,10,87
"47798",47.5,58.5,5009,5369,9,104,35,40,1,121,5874,18,84
"47855",104.5,58.5,4888,5864,13,87,44,36,2,95,5540,27,91
"47856",105.5,58.5,4841,5709,8,100,34,30,2,97,5508,18,89
"47985",234.5,58.5,4869,5514,18,116,60,38,2,61,5500,19,86
"47986",235.5,58.5,4868,5716,11,90,30,30,5,92,5498,21,89
"47987",236.5,58.5,4763,5542,14,99,33,36,4,92,5623,17,86
"47988",237.5,58.5,4881,5632,19,85,47,40,5,101,5510,15,88
"47989",238.5,58.5,4913,5730,15,93,33,34,4,105,5564,23,89
"47990",239.5,58.5,4799,5557,11,99,38,27,2,104,5659,21,87
"47991",240.5,58.5,4738,5523,17,70,45,33,3,117,5853,16,86
"47992",241.5,58.5,4850,5719,8,83,38,35,3,73,5815,15,89
"47993",242.5,58.5,4825,5647,11,88,35,34,1,86,5670,20,88
"48047",46.5,57.5,4926,5593,19,75,44,39,4,97,5876,17,87
"48048",47.5,57.5,4783,5448,8,85,39,42,2,125,5869,23,85
"48049",48.5,57.5,4820,5446,9,87,40,38,2,104,5817,18,85
"48105",104.5,57.5,4845,5698,12,100,43,31,3,86,5477,21,89
"48106",105.5,57.5,5022,5603,15,88,31,34,6,98,5516,30,87
"48236",235.5,57.5,4901,5783,12,95,37,41,2,89,5468,19,90
"48237",236.5,57.5,4835,5792,11,82,46,32,1,61,5562,16,90
"48238",237.5,57.5,4920,5581,10,73,37,28,4,96,5574,25,87
"48239",238.5,57.5,4841,5529,17,91,42,37,2,98,5606,24,86
"48240",239.5,57.5,4771,5574,8,77,43,32,0,117,5737,20,87
"48241",240.5,57.5,4905,5667,14,77,34,38,4,99,5683,13,88
"48242",241.5,57.5,4835,5571,12,105,48,34,2,106,5549,18,87
"48297",46.5,56.5,4693,5294,12,86,47,36,2,102,5548,22,83
"48298",47.5,56.5,4792,5506,10,93,32,32,3,103,5837,18,86
"48299",48.5,56.5,4762,5393,12,78,42,36,2,125,5887,13,84
"48300",49.5,56.5,4938,5572,10,90,36,45,5,111,5643,28,87
"48488",237.5,56.5,4760,5638,15,106,35,35,3,111,5739,24,88
"48490",239.5,56.5,4624,5495,16,93,50,43,2,118,5723,17,86
"48491",240.5,56.5,4705,5576,8,106,47,47,10,86,5568,16,87
"48883",132.5,54.5,5125,5942,17,71,34,40,4,77,5554,23,92
"49138",137.5,53.5,4750,5598,11,94,39,24,4,94,5612,20,87
"49139",138.5,53.5,4921,5698,12,85,32,34,4,76,5518,20,89
"49140",139.5,53.5,4879,5700,19,102,40,34,4,78,5599,22,89
"49142",141.5,53.5,4857,5561,11,105,41,40,5,94,5640,16,87
"49143",142.5,53.5,4667,5649,16,118,37,51,1,74,5438,29,88
"49358",107.5,52.5,4770,5737,12,99,42,45,1,86,5600,21,89
"49359",108.5,52.5,4971,5649,10,124,36,26,2,77,5692,28,88
"49386",135.5,52.5,4806,5419,10,95,45,39,6,91,5680,25,85
"49387",136.5,52.5,5063,5747,12,76,29,34,4,76,5485,22,89
"49391",140.5,52.5,4705,5534,9,88,29,42,7,118,5733,18,86
"49392",141.5,52.5,4792,5483,16,77,37,26,2,115,5799,23,85
"49393",142.5,52.5,4770,5459,16,89,42,43,4,109,5654,30,85
"49394",143.5,52.5,4787,5527,13,90,39,40,2,107,5638,20,86
"49395",144.5,52.5,4843,5795,18,84,39,33,3,83,5550,11,90
"49540",39.5,51.5,4965,5393,9,101,41,38,2,127,5827,17,84
"49541",40.5,51.5,4792,5493,6,107,41,36,2,106,5826,22,86
"49542",41.5,51.5,4872,5626,11,110,42,34,1,78,5635,14,87
"49543",42.5,51.5,4680,5552,17,97,38,35,2,78,5474,30,86
"49545",44.5,51.5,4720,5258,14,103,29,50,1,148,5819,18,82
"49635",134.5,51.5,4966,5661,4,77,43,33,4,79,5752,20,88
"49636",135.5,51.5,4886,5618,9,94,32,40,4,97,5537,16,87
"49637",136.5,51.5,4794,5213,6,118,76,40,2,102,5804,23,82
"49638",137.5,51.5,5045,5647,17,97,37,35,5,112,5858,16,88
"49640",139.5,51.5,4862,5250,14,94,44,45,2,115,5890,18,82
"49641",140.5,51.5,4832,5466,14,94,29,38,1,103,5793,19,85
"49643",142.5,51.5,4819,5668,14,96,35,38,4,81,5626,13,88
"49644",143.5,51.5,4788,5662,9,86,41,39,3,111,5749,20,88
"49646",145.5,51.5,4983,5660,12,95,38,41,4,95,5601,20,88
"49790",39.5,50.5,4822,5696,14,107,32,30,3,84,5599,18,88
"49791",40.5,50.5,4984,5681,19,99,34,47,2,73,5724,9,88
"49792",41.5,50.5,4820,5434,20,83,40,33,1,112,5880,15,85
"49793",42.5,50.5,4716,5237,15,82,41,36,2,116,5817,17,82
"49794",43.5,50.5,4831,5421,14,84,45,21,2,112,5822,21,85
"49795",44.5,50.5,4857,5650,15,101,35,46,4,93,5715,24,88
"49796",45.5,50.5,4696,5664,7,100,43,34,1,79,5579,23,88
"49797",46.5,50.5,4749,5521,11,96,42,34,4,83,5465,18,86
"49884",133.5,50.5,4730,5167,10,102,78,47,2,100,5629,27,81
"49885",134.5,50.5,4733,5522,10,105,49,43,3,78,5642,25,86
"49887",136.5,50.5,4599,5164,6,99,56,47,1,123,5722,18,81
"49890",139.5,50.5,4811,5522,19,100,53,44,4,106,5601,23,86
"49891",140.5,50.5,4876,5542,10,57,33,48,0,111,5589,20,86
"49892",141.5,50.5,4848,5530,13,72,34,31,1,120,5642,18,86
"49893",142.5,50.5,4931,5646,10,85,30,32,2,87,5695,31,88
"49895",144.5,50.5,4879,5566,9,80,48,36,5,121,5708,21,87
"49896",145.5,50.5,4963,5565,15,85,41,42,6,94,5617,24,87
"49897",146.5,50.5,4822,5702,10,96,35,40,2,76,5641,16,89
"49898",147.5,50.5,4689,5376,9,105,47,39,6,105,5731,22,84
"50038",37.5,49.5,4933,5790,10,104,36,29,4,97,5695,25,90
"50039",38.5,49.5,4918,5622,15,85,37,37,2,93,5707,19,87
"50040",39.5,49.5,5095,5677,18,90,35,30,5,74,5771,21,88
"50047",46.5,49.5,4547,5072,16,126,91,45,3,100,5689,24,80
"50132",131.5,49.5,4649,5708,7,129,58,47,3,101,5682,25,89
"50133",132.5,49.5,4855,5569,12,103,47,40,3,117,5596,19,87
"50137",136.5,49.5,4689,5192,8,120,53,59,1,108,5895,27,81
"50138",137.5,49.5,5039,5712,13,85,42,27,1,85,5576,22,89
"50140",139.5,49.5,4836,5568,15,71,44,27,3,109,5837,15,87
