"","x","y","Al","Ca","Cr","Fe","K","Mg","Mn","Na","Si","Ti","An"
"55942",191.5,26.5,4809,5519,8,66,37,29,4,80,5674,19,88
"55943",192.5,26.5,4584,5204,8,91,61,28,1,109,5521,26,84
"55946",195.5,26.5,4766,5640,11,71,34,40,4,92,5737,11,90
"55947",196.5,26.5,4865,5530,12,87,37,34,4,97,5733,20,89
"55948",197.5,26.5,4675,5205,13,95,37,33,1,160,5847,13,84
"55949",198.5,26.5,4536,4830,11,73,62,30,0,192,5987,20,79
"55950",199.5,26.5,4823,5141,26,84,37,30,3,130,5846,26,83
"55951",200.5,26.5,4740,5366,14,83,44,25,0,131,5716,10,86
"55952",201.5,26.5,4776,5467,12,95,41,31,4,112,5697,23,88
"55953",202.5,26.5,4578,4933,11,96,44,37,4,140,5999,16,80
"55954",203.5,26.5,4643,5143,12,74,45,42,2,128,5895,22,83
"55955",204.5,26.5,4679,5170,16,82,51,27,10,144,5746,18,83
"55957",206.5,26.5,4776,5377,10,70,44,31,2,107,5612,15,86
"55982",231.5,26.5,4602,4876,9,119,112,33,2,160,6119,28,79
"55983",232.5,26.5,4737,5431,11,82,36,37,3,103,5641,17,87
"55984",233.5,26.5,4757,5602,11,94,30,33,2,79,5364,15,90
"55985",234.5,26.5,4813,5610,10,74,32,40,1,95,5575,25,90
"56044",43.5,25.5,4747,5224,6,90,29,29,1,139,5824,19,84
"56045",44.5,25.5,4761,5401,15,82,40,20,5,127,5885,16,87
"56047",46.5,25.5,4735,5096,15,95,43,32,4,145,5782,18,82
"56108",107.5,25.5,4782,5667,8,80,34,42,2,77,5481,12,90
"56112",111.5,25.5,4561,4849,9,88,43,45,8,169,6020,15,79
"56113",112.5,25.5,4775,5489,13,83,41,30,4,96,5577,12,88
"56114",113.5,25.5,5107,5948,11,50,43,23,5,53,5302,19,94
"56115",114.5,25.5,5015,5944,11,63,29,28,6,60,5403,15,94
"56116",115.5,25.5,5035,5974,14,67,40,27,2,65,5408,19,95
"56117",116.5,25.5,5013,5916,9,58,26,29,2,47,5398,21,94
"56118",117.5,25.5,4993,5897,16,58,30,29,4,47,5510,19,94
"56119",118.5,25.5,5054,5990,11,60,24,19,4,49,5445,20,95
"56120",119.5,25.5,4884,6055,14,55,46,24,4,45,5291,10,96
"56121",120.5,25.5,4944,5897,10,57,35,34,2,43,5346,14,94
"56122",121.5,25.5,5052,5786,16,75,29,36,2,68,5451,18,92
"56123",122.5,25.5,5013,5792,11,66,35,32,1,47,5278,7,92
"56124",123.5,25.5,5032,5703,12,50,39,26,2,46,5272,16,91
"56125",124.5,25.5,4987,5861,10,60,32,39,5,58,5455,17,93
"56126",125.5,25.5,5123,5932,17,50,39,43,8,39,5413,18,94
"56127",126.5,25.5,5162,5962,16,69,25,26,2,49,5245,17,95
"56128",127.5,25.5,5144,5914,10,68,35,38,2,49,5319,19,94
"56129",128.5,25.5,5185,5899,9,67,40,39,3,49,5367,25,94
"56130",129.5,25.5,5107,5995,9,61,32,31,0,54,5453,22,95
"56131",130.5,25.5,5060,5943,13,67,49,39,3,53,5282,14,94
"56132",131.5,25.5,5170,6049,17,67,32,23,1,48,5491,19,96
"56133",132.5,25.5,4919,5830,18,64,38,33,3,48,5370,19,93
"56134",133.5,25.5,5132,5903,11,63,31,38,6,61,5388,14,94
"56135",134.5,25.5,5168,5851,10,55,36,41,3,48,5396,26,93
"56136",135.5,25.5,5047,5953,9,71,36,26,2,49,5374,23,95
"56137",136.5,25.5,5056,5827,10,71,27,29,4,55,5450,16,93
"56138",137.5,25.5,4953,5877,12,80,30,33,1,55,5441,14,93
"56139",138.5,25.5,4885,5862,9,77,47,27,5,76,5617,20,93
"56140",139.5,25.5,5002,5791,13,66,27,27,2,63,5516,14,92
"56141",140.5,25.5,4775,5523,14,77,38,51,1,68,5554,26,88
"56142",141.5,25.5,4927,5508,8,68,29,41,3,85,5596,20,88
"56143",142.5,25.5,4751,5458,8,87,40,27,4,105,5643,22,88
"56145",144.5,25.5,4472,5060,17,122,50,61,3,112,5802,19,82
"56149",148.5,25.5,4835,5473,16,87,43,48,3,99,5609,23,88
"56151",150.5,25.5,4608,5044,13,99,56,40,6,136,5827,12,82
"56152",151.5,25.5,4838,5577,9,82,33,33,4,101,5429,17,89
"56153",152.5,25.5,4634,5301,10,100,52,34,1,99,5619,23,85
"56154",153.5,25.5,4863,5565,15,88,42,23,3,86,5590,19,89
"56164",163.5,25.5,4826,5524,14,92,46,38,2,108,5861,21,88
"56165",164.5,25.5,4587,5316,10,67,34,36,4,106,5494,26,86
"56167",166.5,25.5,4497,4959,7,186,91,79,4,124,6182,24,80
"56168",167.5,25.5,4902,5576,6,77,45,30,3,103,5744,13,89
"56169",168.5,25.5,5018,5546,11,79,43,30,7,108,5814,25,89
"56170",169.5,25.5,4785,5504,13,85,45,27,3,124,5809,15,88
"56171",170.5,25.5,4697,5521,11,111,44,59,3,128,5887,27,88
"56172",171.5,25.5,4494,4914,13,180,71,101,2,117,6216,29,80
"56173",172.5,25.5,4808,5489,6,89,39,26,3,117,5706,23,88
"56174",173.5,25.5,4851,5383,13,88,33,30,2,130,5897,24,86
"56175",174.5,25.5,4851,5428,13,73,42,28,2,104,5863,23,87
"56176",175.5,25.5,4722,5639,10,93,35,27,5,123,5794,12,90
"56177",176.5,25.5,4813,5589,6,65,32,39,5,100,5769,13,89
"56178",177.5,25.5,4788,5519,18,87,47,26,1,118,5906,21,88
"56181",180.5,25.5,4838,5452,15,93,31,40,3,111,5689,29,87
"56182",181.5,25.5,4772,5596,14,73,47,28,5,111,5796,19,89
"56183",182.5,25.5,4803,5613,6,74,47,34,2,88,5841,14,90
"56184",183.5,25.5,4631,5482,10,88,45,43,1,95,5547,21,88
"56185",184.5,25.5,4843,5563,13,91,39,36,5,110,5821,16,89
"56186",185.5,25.5,4799,5471,14,87,54,48,6,109,5789,20,88
"56187",186.5,25.5,4842,5616,14,77,34,25,3,83,5758,17,90
"56188",187.5,25.5,4985,5537,9,68,42,30,5,104,5696,24,89
"56189",188.5,25.5,4864,5351,15,76,40,39,1,123,5795,27,86
"56190",189.5,25.5,4796,5617,13,74,42,43,2,105,5622,20,90
"56191",190.5,25.5,4792,5480,15,73,42,26,1,103,5707,15,88
"56192",191.5,25.5,4862,5533,17,80,34,37,3,111,5753,13,89
"56193",192.5,25.5,4824,5426,10,87,35,25,3,109,5774,18,87
"56194",193.5,25.5,4702,5423,10,69,45,28,0,124,5551,16,87
"56195",194.5,25.5,4815,5437,15,70,50,31,2,105,5795,17,87
"56196",195.5,25.5,4560,5002,18,117,65,56,2,145,5856,26,81
"56197",196.5,25.5,4762,5173,12,67,42,46,2,135,5977,24,83
"56198",197.5,25.5,4771,4963,16,65,40,24,2,160,5837,14,81
"56199",198.5,25.5,4735,5166,9,70,49,28,2,139,5955,24,83
"56200",199.5,25.5,4881,5080,13,94,44,30,4,138,6036,15,82
"56201",200.5,25.5,4738,5325,12,107,56,50,7,93,5852,17,86
"56202",201.5,25.5,4686,5283,8,67,36,36,4,143,5769,20,85
"56203",202.5,25.5,4676,5151,7,84,40,29,2,148,5823,18,83
"56204",203.5,25.5,4733,5181,17,75,37,35,4,124,5781,22,84
"56205",204.5,25.5,4644,4995,16,76,45,33,6,123,5857,18,81
"56206",205.5,25.5,4765,5286,11,93,46,31,2,132,5626,17,85
"56234",233.5,25.5,4719,5381,24,90,37,30,2,115,5590,23,86
"56235",234.5,25.5,4861,5483,12,79,36,30,3,101,5521,13,88
"56236",235.5,25.5,4824,5636,14,81,36,24,1,85,5592,24,90
"56295",44.5,24.5,4660,5185,14,84,44,34,1,134,5874,25,84
"56296",45.5,24.5,4844,5399,13,95,42,29,2,99,5716,18,87
"56297",46.5,24.5,4820,5545,16,101,33,30,3,87,5663,15,89
"56361",110.5,24.5,4654,5541,13,104,48,37,2,104,5772,26,89
"56364",113.5,24.5,4729,5479,6,75,29,50,3,78,5744,20,88
"56365",114.5,24.5,5041,5999,13,76,42,31,4,51,5432,19,95
"56366",115.5,24.5,4972,5834,10,72,39,36,2,52,5398,24,93
"56367",116.5,24.5,5198,6045,14,54,50,33,1,44,5465,17,96
"56368",117.5,24.5,5071,6005,10,47,30,25,2,53,5375,20,95
"56369",118.5,24.5,5173,6028,10,83,38,42,1,55,5366,21,96
"56371",120.5,24.5,4783,5878,12,55,43,29,4,42,5249,15,93
"56372",121.5,24.5,4996,6005,15,60,35,19,4,46,5230,22,95
"56373",122.5,24.5,5201,5718,12,57,34,31,1,53,5377,28,91
"56374",123.5,24.5,5153,5846,18,66,35,33,1,52,5263,21,93
"56375",124.5,24.5,5121,5908,12,64,29,22,4,44,5339,18,94
"56376",125.5,24.5,5125,5898,10,73,32,25,4,44,5399,15,94
"56377",126.5,24.5,5080,5981,6,62,48,27,6,53,5492,13,95
"56378",127.5,24.5,5001,5981,14,66,37,42,0,45,5428,21,95
"56379",128.5,24.5,5148,6044,9,68,39,37,0,59,5402,23,96
"56380",129.5,24.5,5097,5972,9,63,39,26,2,47,5373,21,95
"56381",130.5,24.5,5128,5930,10,53,36,26,3,53,5410,27,94
"56382",131.5,24.5,5050,5842,10,64,44,47,1,53,5291,16,93
"56383",132.5,24.5,5157,5890,22,73,31,23,2,65,5488,13,94
"56384",133.5,24.5,5168,5930,9,62,27,30,4,48,5443,22,94
"56385",134.5,24.5,4949,5959,16,67,30,28,2,56,5295,25,95
"56386",135.5,24.5,5118,5821,10,57,29,32,3,46,5542,15,93
"56387",136.5,24.5,5124,5887,13,58,34,36,2,46,5393,18,94
"56388",137.5,24.5,5097,5804,10,62,29,25,2,44,5514,17,92
"56389",138.5,24.5,4928,5533,11,75,33,28,4,92,5601,19,89
"56390",139.5,24.5,4953,5667,19,66,53,33,2,58,5383,27,90
"56391",140.5,24.5,4875,5526,7,75,44,32,2,69,5413,20,88
"56392",141.5,24.5,4889,5682,19,94,48,26,3,70,5480,18,91
"56393",142.5,24.5,4845,5542,15,86,42,31,5,91,5722,20,89
"56394",143.5,24.5,4691,5172,15,92,45,41,5,154,5780,18,83
"56395",144.5,24.5,4687,4594,16,84,75,31,3,177,6062,17,75
"56396",145.5,24.5,4746,5344,8,92,45,39,4,114,5463,29,86
"56400",149.5,24.5,4940,5600,11,77,30,28,4,77,5719,20,90
"56401",150.5,24.5,4855,5394,9,91,33,48,4,113,5721,15,87
"56402",151.5,24.5,4817,5473,12,77,34,31,4,99,5649,15,88
"56403",152.5,24.5,4787,5610,10,81,49,34,3,97,5484,17,90
"56404",153.5,24.5,4538,5581,9,178,45,73,1,100,5668,17,89
"56414",163.5,24.5,4587,5087,11,95,42,32,2,144,5930,20,82
"56415",164.5,24.5,4612,5090,15,88,44,32,2,120,5690,16,82
"56418",167.5,24.5,4653,5207,14,70,42,35,2,146,5880,21,84
"56419",168.5,24.5,4606,5502,13,109,38,40,3,112,5797,26,88
"56422",171.5,24.5,4794,5448,14,90,42,26,6,116,5736,18,87
"56423",172.5,24.5,4836,5717,11,76,48,39,1,108,5799,17,91
"56424",173.5,24.5,4866,5609,6,74,37,30,5,121,5737,25,90
"56425",174.5,24.5,4859,5350,7,92,49,33,6,129,5931,17,86
"56427",176.5,24.5,4813,5494,19,94,47,29,4,113,5761,31,88
"56428",177.5,24.5,4790,5395,12,96,46,25,3,127,5855,14,87
"56429",178.5,24.5,4742,5659,16,73,43,38,6,115,5735,13,90
"56430",179.5,24.5,4835,5635,19,100,28,30,5,110,5808,15,90
"56435",184.5,24.5,4731,5631,10,81,44,39,2,126,5642,20,90
"56436",185.5,24.5,4828,5761,14,70,33,36,6,72,5572,19,92
"56437",186.5,24.5,4770,5442,12,77,38,34,5,107,5786,11,87
"56438",187.5,24.5,4766,5165,10,68,51,28,6,128,5884,20,83
"56443",192.5,24.5,4931,5625,9,79,34,32,3,90,5699,20,90
"56444",193.5,24.5,4708,5406,12,71,35,25,3,117,5746,24,87
"56445",194.5,24.5,4642,4916,11,75,45,31,4,165,5882,11,80
"56446",195.5,24.5,4667,4887,10,81,52,32,3,170,5914,30,79
"56447",196.5,24.5,4655,5184,15,77,43,35,4,143,5880,27,84
"56448",197.5,24.5,4925,5085,10,74,34,33,2,119,5808,26,82
"56449",198.5,24.5,4908,5452,18,77,26,35,2,90,5555,28,87
"56450",199.5,24.5,4959,5674,13,68,34,27,3,88,5585,18,91
"56451",200.5,24.5,4813,5293,15,89,45,37,3,120,5842,26,85
"56452",201.5,24.5,4704,4975,15,80,44,48,3,164,5954,23,81
"56453",202.5,24.5,4691,5272,11,62,35,30,4,123,5739,17,85
"56454",203.5,24.5,4733,5185,6,73,43,35,5,103,5821,21,84
"56456",205.5,24.5,4561,5055,8,100,70,45,5,136,5462,32,82
"56457",206.5,24.5,4665,5281,7,99,40,27,2,125,5925,18,85
"56481",230.5,24.5,4884,5871,7,78,36,38,3,57,5427,20,93
"56482",231.5,24.5,5132,5928,10,66,30,16,1,46,5374,16,94
"56483",232.5,24.5,4925,5806,11,61,38,34,3,86,5507,18,92
"56484",233.5,24.5,4792,5415,20,67,36,26,0,102,5564,24,87
"56524",23.5,23.5,4876,5627,11,83,38,29,2,86,5604,19,90
"56525",24.5,23.5,5002,5816,14,85,28,36,3,70,5575,12,93
"56527",26.5,23.5,5040,5864,7,75,41,31,2,70,5453,16,93
"56528",27.5,23.5,5071,5740,11,66,41,34,1,65,5453,19,92
"56529",28.5,23.5,4968,5611,16,89,28,40,2,81,5727,16,90
"56566",65.5,23.5,4914,5712,8,71,32,31,3,69,5637,17,91
"56567",66.5,23.5,4562,5077,8,119,74,37,6,130,6005,32,82
"56611",110.5,23.5,4885,5507,11,85,44,33,3,106,5565,10,88
"56612",111.5,23.5,4864,5595,9,108,42,27,2,87,5527,17,89
"56615",114.5,23.5,5025,5689,17,90,38,38,4,64,5283,24,91
"56616",115.5,23.5,5122,5966,18,56,39,24,4,48,5592,22,95
"56617",116.5,23.5,4986,5922,11,57,34,25,3,50,5603,26,94
"56618",117.5,23.5,5220,6008,14,68,37,31,4,47,5551,21,95
"56619",118.5,23.5,5000,6030,15,59,33,32,2,35,5453,16,96
"56620",119.5,23.5,4727,5506,16,78,44,42,3,55,5154,18,88
"56621",120.5,23.5,5000,5902,12,59,36,29,3,48,5193,14,94
"56622",121.5,23.5,4962,5927,8,81,37,20,2,47,5401,14,94
"56623",122.5,23.5,4847,5931,15,56,31,32,6,48,5286,21,94
"56624",123.5,23.5,5017,5880,11,70,25,23,5,46,5356,18,93
"56625",124.5,23.5,5057,6046,10,66,33,34,4,51,5435,22,96
"56626",125.5,23.5,4962,5914,14,63,42,28,3,49,5462,11,94
"56627",126.5,23.5,5100,5901,13,65,36,19,2,44,5409,12,94
"56628",127.5,23.5,5213,6046,10,60,43,34,1,46,5452,22,96
"56629",128.5,23.5,5010,5983,9,66,40,37,0,36,5484,21,95
"56630",129.5,23.5,5098,5922,20,71,31,25,2,50,5274,22,94
"56631",130.5,23.5,5185,5999,14,67,31,38,2,49,5456,22,95
"56632",131.5,23.5,5022,6073,18,59,32,39,2,46,5323,22,96
"56633",132.5,23.5,4972,6016,14,76,41,18,3,51,5533,12,95
"56634",133.5,23.5,5132,5967,13,52,41,36,3,38,5416,23,95
"56635",134.5,23.5,5099,5971,12,53,36,27,2,52,5458,17,95
"56636",135.5,23.5,4984,5855,14,71,35,38,7,46,5534,30,93
"56637",136.5,23.5,4995,6044,10,58,36,32,5,52,5379,17,96
"56638",137.5,23.5,5099,5871,13,86,21,28,2,60,5531,25,93
"56641",140.5,23.5,4919,5828,10,73,34,36,3,48,5538,13,93
"56642",141.5,23.5,4926,5738,21,76,25,25,6,58,5637,20,91
"56643",142.5,23.5,4841,5675,6,72,35,41,2,81,5508,13,91
"56644",143.5,23.5,4853,5536,18,64,43,38,1,99,5672,15,89
"56645",144.5,23.5,4693,5238,10,73,39,35,2,148,5867,21,84
"56646",145.5,23.5,4830,5369,14,87,39,33,5,109,5708,8,86
"56648",147.5,23.5,4811,5662,11,108,39,51,3,103,5568,16,90
"56649",148.5,23.5,4452,5145,13,266,69,115,4,122,5804,42,83
"56650",149.5,23.5,4895,5444,13,97,34,44,0,138,5663,13,87
"56651",150.5,23.5,4883,5656,6,75,24,29,1,86,5534,22,90
"56652",151.5,23.5,4937,5553,8,88,39,38,0,103,5556,16,89
"56653",152.5,23.5,4858,5641,9,83,36,35,4,85,5566,18,90
"56654",153.5,23.5,4843,5433,17,97,34,32,2,92,5601,25,87
"56665",164.5,23.5,4699,5065,15,117,42,37,4,155,5985,32,82
"56669",168.5,23.5,4654,4510,12,80,97,51,3,140,5919,25,74
"56670",169.5,23.5,4585,5264,17,96,39,49,3,121,5934,28,85
"56671",170.5,23.5,4699,5274,12,73,35,41,0,130,5845,12,85
"56672",171.5,23.5,4649,5023,8,81,32,23,6,130,5936,21,81
"56673",172.5,23.5,4597,5255,11,83,52,38,2,150,5914,15,85
"56674",173.5,23.5,4762,5415,15,77,44,36,3,127,5767,20,87
"56675",174.5,23.5,4964,5568,6,74,43,27,4,111,5786,17,89
"56676",175.5,23.5,4891,5705,15,66,46,29,2,113,5761,12,91
"56677",176.5,23.5,4875,5489,15,73,41,30,2,96,5750,23,88
"56678",177.5,23.5,4855,5422,8,77,47,40,2,124,5866,22,87
"56679",178.5,23.5,4828,5475,11,80,44,31,2,109,5798,16,88
"56680",179.5,23.5,4950,5636,14,74,57,35,1,103,5780,23,90
"56681",180.5,23.5,4946,5382,18,73,32,39,4,102,5789,15,86
"56683",182.5,23.5,4758,4950,10,87,61,29,3,161,6123,15,80
"56684",183.5,23.5,4903,5466,11,91,39,34,4,120,5858,21,88
"56685",184.5,23.5,4694,5197,9,81,48,40,1,130,5867,16,84
"56687",186.5,23.5,4810,5539,19,76,38,46,1,109,5777,21,89
"56689",188.5,23.5,4789,5546,14,71,40,25,2,90,5788,25,89
"56690",189.5,23.5,4787,5617,18,56,36,29,3,124,5657,16,90
"56691",190.5,23.5,4878,5424,6,71,30,32,7,124,5723,19,87
"56692",191.5,23.5,4862,5469,16,87,36,36,1,85,5758,20,88
"56693",192.5,23.5,4885,5502,8,72,36,27,4,108,5688,16,88
"56694",193.5,23.5,4696,5379,6,80,48,39,4,127,5720,19,86
"56695",194.5,23.5,4647,5276,13,73,44,35,3,148,5774,17,85
"56696",195.5,23.5,4570,5210,7,97,54,34,4,133,5840,20,84
"56697",196.5,23.5,4791,5307,7,80,54,33,5,137,5863,21,85
"56698",197.5,23.5,4914,5527,6,69,43,42,5,102,5603,25,88
"56699",198.5,23.5,4623,4839,10,84,50,40,3,146,5910,18,79
"56700",199.5,23.5,4668,5097,12,79,50,39,1,181,6067,20,82
"56701",200.5,23.5,4760,5336,7,73,39,22,6,157,5954,18,86
"56702",201.5,23.5,4690,5211,15,84,53,29,4,136,5761,14,84
"56703",202.5,23.5,4735,5248,12,82,30,32,5,113,5838,23,85
"56704",203.5,23.5,4848,5407,12,89,50,34,3,111,5821,17,87
"56705",204.5,23.5,4832,5396,11,98,37,41,2,86,5520,32,87
"56730",229.5,23.5,4992,5803,13,71,33,26,1,75,5391,19,92
"56731",230.5,23.5,4980,5918,12,61,36,27,2,57,5350,21,94
"56732",231.5,23.5,4977,5864,12,68,43,23,2,70,5391,34,93
"56733",232.5,23.5,4932,6064,18,66,26,28,3,51,5331,23,96
"56734",233.5,23.5,4902,5865,9,60,34,35,6,42,5373,25,93
"56735",234.5,23.5,4904,5966,4,58,35,30,5,61,5343,19,95
"56736",235.5,23.5,4771,5866,9,83,47,32,4,61,5319,18,93
"56772",21.5,22.5,4926,5475,9,136,46,47,5,113,5694,30,88
"56773",22.5,22.5,4798,5520,9,90,35,37,2,49,5450,24,88
"56774",23.5,22.5,5007,5827,13,73,36,38,5,60,5644,15,93
"56775",24.5,22.5,4930,5665,7,67,32,33,4,71,5313,17,90
"56776",25.5,22.5,5014,5866,11,68,41,36,1,44,5484,16,93
"56777",26.5,22.5,5115,5752,11,81,32,31,2,69,5398,16,92
"56778",27.5,22.5,4967,5988,14,56,40,33,2,46,5471,22,95
"56779",28.5,22.5,5005,5876,21,90,37,54,2,69,5584,13,93
"56780",29.5,22.5,4910,5451,15,84,39,21,3,100,5655,24,87
"56815",64.5,22.5,4674,5254,8,228,71,54,2,97,5899,57,85
"56816",65.5,22.5,4940,5628,12,102,38,23,5,89,5625,19,90
"56817",66.5,22.5,4898,5640,13,79,45,27,7,101,5792,14,90
"56818",67.5,22.5,4643,5239,10,85,61,37,4,129,5894,15,84
"56819",68.5,22.5,5015,5658,16,78,29,33,4,69,5534,20,90
"56860",109.5,22.5,4576,4860,17,98,46,44,3,108,5307,25,79
"56861",110.5,22.5,4780,5559,17,84,41,34,3,100,5662,14,89
"56862",111.5,22.5,4725,5516,15,79,37,29,0,104,5617,27,88
"56866",115.5,22.5,4789,5247,9,118,49,32,9,83,5421,22,85
"56869",118.5,22.5,4764,5299,7,93,43,31,2,119,5673,13,85
"56872",121.5,22.5,4870,5548,8,102,43,41,2,90,5693,25,89
"56875",124.5,22.5,4871,5803,14,87,37,35,4,76,5493,19,92
"56876",125.5,22.5,4768,5778,11,103,46,43,3,59,5525,29,92
"56877",126.5,22.5,4796,5812,6,61,45,27,4,74,5468,22,93
"56878",127.5,22.5,5126,5933,10,69,38,41,3,55,5661,21,94
"56880",129.5,22.5,4982,5709,9,71,32,35,5,51,5517,22,91
"56881",130.5,22.5,5047,5819,18,74,37,32,1,54,5401,21,93
"56882",131.5,22.5,5157,6041,14,56,37,26,4,46,5460,18,96
"56883",132.5,22.5,5062,5936,11,70,38,34,7,45,5483,13,94
"56884",133.5,22.5,5102,5982,11,73,27,34,3,58,5361,15,95
"56885",134.5,22.5,5099,5941,18,84,30,28,5,46,5347,18,94
"56886",135.5,22.5,5102,5947,13,62,31,23,3,49,5439,14,94
"56887",136.5,22.5,5148,6019,10,67,32,32,5,59,5365,16,95
"56888",137.5,22.5,4842,5780,14,73,33,30,3,54,5563,23,92
"56890",139.5,22.5,4813,5472,11,87,39,33,1,81,5177,20,88
"56891",140.5,22.5,4996,5648,16,63,38,29,3,65,5483,24,90
"56892",141.5,22.5,4914,5603,13,85,22,31,0,82,5753,24,90
"56893",142.5,22.5,4664,5245,15,63,40,40,3,126,5717,12,85
"56894",143.5,22.5,4796,5345,10,75,37,36,5,110,5664,22,86
"56899",148.5,22.5,4849,5555,11,85,37,31,3,109,5634,20,89
"56900",149.5,22.5,4995,5755,12,93,36,36,6,81,5690,21,92
"56901",150.5,22.5,4913,5642,15,67,40,30,4,91,5448,18,90
"56903",152.5,22.5,4539,5132,11,83,43,39,2,163,5682,21,83
"56904",153.5,22.5,4883,5645,7,85,39,39,5,68,5619,21,90
"56913",162.5,22.5,4423,4603,8,132,70,39,1,179,6102,34,75
"56914",163.5,22.5,4559,4926,7,80,43,42,5,120,5786,16,80
"56915",164.5,22.5,4735,5032,16,106,41,33,2,142,5828,20,82
"56916",165.5,22.5,4640,5067,13,92,43,27,3,160,6078,23,82
"56917",166.5,22.5,4562,5038,13,77,43,28,3,153,5790,19,82
"56918",167.5,22.5,4764,5419,13,71,51,28,3,107,5699,27,87
"56919",168.5,22.5,4863,5527,12,76,37,37,4,105,5724,18,88
"56920",169.5,22.5,4857,5125,17,82,36,29,3,127,5973,16,83
"56922",171.5,22.5,4807,5212,12,101,46,40,4,127,5913,25,84
"56925",174.5,22.5,4809,5281,15,74,49,26,1,150,5955,23,85
"56926",175.5,22.5,4671,5418,20,68,42,32,1,119,5832,18,87
"56927",176.5,22.5,4933,5456,14,61,37,35,4,128,5695,22,87
"56928",177.5,22.5,4864,5540,11,90,34,35,2,118,5763,15,89
"56929",178.5,22.5,4875,5519,10,90,41,34,0,108,5719,15,88
"56930",179.5,22.5,4747,5446,11,73,58,44,3,114,5826,20,87
"56931",180.5,22.5,4891,5367,12,86,51,33,4,137,5873,16,86
"56932",181.5,22.5,4756,5469,14,81,30,25,1,93,6011,17,88
"56933",182.5,22.5,4855,5618,8,77,45,34,5,112,5768,17,90
"56934",183.5,22.5,4856,5514,10,81,29,26,3,110,5561,13,88
"56935",184.5,22.5,4810,5740,13,66,39,44,3,101,5771,18,92
"56936",185.5,22.5,4787,5549,14,86,40,27,3,104,5702,25,89
"56937",186.5,22.5,4870,5465,7,76,42,29,4,105,5728,15,88
"56938",187.5,22.5,4787,5164,11,81,55,29,3,147,5530,19,83
"56939",188.5,22.5,4924,5413,10,80,41,50,7,113,5877,18,87
"56940",189.5,22.5,4807,5466,11,61,44,33,3,96,5834,20,88
"56941",190.5,22.5,4870,5483,15,80,36,27,0,91,5722,17,88
"56942",191.5,22.5,4803,5535,9,91,48,20,4,85,5845,25,89
"56943",192.5,22.5,4652,5230,8,85,28,36,3,134,5762,15,84
"56944",193.5,22.5,4787,5023,11,68,36,37,3,138,5907,19,81
"56945",194.5,22.5,4703,5064,17,77,30,30,0,148,5876,19,82
"56946",195.5,22.5,4716,5239,13,86,38,35,3,146,6037,15,84
"56947",196.5,22.5,5008,5651,8,85,39,37,2,92,5514,23,90
"56948",197.5,22.5,4770,5467,18,84,33,26,7,120,5780,23,88
"56950",199.5,22.5,4409,5165,13,76,35,44,3,187,6324,18,83
"56951",200.5,22.5,4689,5314,13,75,45,37,7,128,5843,15,85
"56953",202.5,22.5,4786,5241,6,89,48,46,1,115,5794,11,84
"56954",203.5,22.5,4816,5428,12,96,33,52,3,108,5774,20,87
"56979",228.5,22.5,5024,5830,15,75,30,31,6,59,5375,15,93
"56980",229.5,22.5,4949,5881,10,96,34,41,4,48,5304,12,93
"56981",230.5,22.5,5059,5831,8,58,26,32,2,47,5307,22,93
"56982",231.5,22.5,5019,5984,12,70,30,28,3,63,5354,14,95
"56983",232.5,22.5,4998,5933,8,65,39,37,7,51,5417,18,94
"56984",233.5,22.5,4975,5829,11,50,35,25,4,49,5431,21,93
"56985",234.5,22.5,4986,5857,14,50,29,28,6,43,5312,22,93
"56986",235.5,22.5,4681,5965,16,79,33,28,3,57,5398,22,95
"57019",18.5,21.5,4839,5208,14,87,19,35,2,120,5688,20,84
"57020",19.5,21.5,4926,5617,10,104,38,38,4,77,5639,18,90
"57021",20.5,21.5,4874,5672,11,105,49,34,7,89,5594,18,91
"57022",21.5,21.5,5100,5817,12,60,37,35,3,67,5429,15,93
"57023",22.5,21.5,4991,5592,10,72,40,38,3,58,5564,22,89
"57024",23.5,21.5,4686,5426,14,151,33,83,6,80,5582,30,87
"57025",24.5,21.5,4938,5604,13,93,44,25,3,94,5708,22,90
"57026",25.5,21.5,4980,5705,10,72,32,33,1,79,5526,15,91
"57027",26.5,21.5,4974,5819,10,79,32,32,5,66,5439,16,93
"57028",27.5,21.5,5047,5813,18,73,42,30,4,62,5430,19,93
"57029",28.5,21.5,4955,5856,9,79,38,39,1,63,5532,22,93
"57030",29.5,21.5,5007,5832,13,84,36,36,1,75,5417,15,93
"57031",30.5,21.5,4481,4909,13,141,81,51,2,141,5872,28,80
"57066",65.5,21.5,4829,5671,8,94,44,47,0,110,5726,19,91
"57067",66.5,21.5,4865,5764,22,89,36,32,2,101,5545,15,92
"57068",67.5,21.5,5032,5819,6,75,36,42,2,86,5634,27,93
"57069",68.5,21.5,4788,5440,20,81,45,31,4,99,5814,21,87
"57070",69.5,21.5,5034,6025,13,89,36,30,1,70,5699,20,96
"57071",70.5,21.5,4934,5858,12,83,41,30,4,80,5604,23,93
"57072",71.5,21.5,5026,5661,11,76,54,26,4,80,5651,14,90
"57110",109.5,21.5,4884,5596,20,91,29,36,3,80,5597,14,89
"57111",110.5,21.5,4771,5633,11,78,24,36,2,89,5646,16,90
"57112",111.5,21.5,4954,5657,7,79,40,33,1,80,5583,18,90
"57113",112.5,21.5,4813,5648,11,72,41,23,2,79,5602,22,90
