"","x","y","N","Al","Ca","Cr","Fe","K","Mg","Mn","Na","Si","Ti","An"
"196305",304.5,107.5,2,5125,3793,9,40,18,47,3,583,6516,44,77.4171524553972
"196306",305.5,107.5,2,5061,3984,6,37,17,44,13,541,6649,43,81.2869183126061
"196307",306.5,107.5,2,5073,3862,4,44,21,55,4,612,6584,57,78.8151306970067
"196308",307.5,107.5,2,5209,4153,4,43,13,42,7,452,6431,42,84.710951976838
"196309",308.5,107.5,2,5250,3960,2,26,14,43,4,509,6498,52,80.8006650111767
"196310",309.5,107.5,2,5210,4034,6,38,19,47,12,390,6379,44,82.2999460239173
"196311",310.5,107.5,2,5412,4153,6,42,30,44,3,413,6426,59,84.710951976838
"196312",311.5,107.5,2,4938,3603,2,34,31,60,5,529,6732,67,73.5676471524146
"196500",499.5,107.5,2,5133,4110,8,47,20,60,9,389,6393,49,83.8397481451103
"196501",0.5,106.5,2,5144,3722,6,83,37,67,8,482,6528,48,75.9786531053353
"196502",1.5,106.5,2,5263,4177,7,43,22,32,2,371,6432,42,85.1972052782674
"196680",179.5,106.5,2,5335,4256,12,45,21,41,5,404,6278,47,86.7977890621391
"196681",180.5,106.5,2,5370,4287,4,49,15,33,6,336,6344,37,87.4258662431521
"196682",181.5,106.5,2,5370,4296,7,39,17,49,12,310,6185,37,87.6082112311881
"196734",233.5,106.5,2,5086,3633,12,67,36,82,7,628,6657,45,74.1754637792013
"196735",234.5,106.5,2,5304,4093,8,43,14,40,5,456,6345,47,83.4953187232645
"196736",235.5,106.5,2,5325,3882,6,51,25,50,7,449,6360,45,79.2203417815312
"196737",236.5,106.5,2,5240,4059,8,50,17,41,10,459,6249,51,82.8064598795729
"196803",302.5,106.5,2,5277,3900,5,42,19,54,7,595,6608,52,79.5850317576032
"196804",303.5,106.5,2,5209,3751,1,50,33,42,10,596,6478,53,76.5662091778958
"196805",304.5,106.5,2,5167,3945,6,51,22,51,8,475,6507,48,80.4967566977833
"196806",305.5,106.5,2,5054,3914,8,44,32,53,8,508,6574,53,79.8686795167704
"196807",306.5,106.5,2,5187,3829,5,41,13,57,3,510,6445,49,78.1465324075413
"196808",307.5,106.5,2,5293,3946,8,39,20,38,6,489,6395,47,80.5170172520096
"196809",308.5,106.5,2,5333,4141,5,44,25,46,11,432,6343,54,84.4678253261233
"196810",309.5,106.5,2,5170,4099,12,48,24,40,5,424,6280,40,83.6168820486219
"196811",310.5,106.5,2,5030,3764,4,67,34,78,13,569,6704,55,76.8295963828367
"197000",499.5,106.5,2,5238,4142,8,55,24,54,7,352,6361,58,84.4880858803495
"197178",177.5,105.5,2,5191,4090,6,51,34,64,12,397,6373,62,83.4345370605859
"197179",178.5,105.5,2,5341,4105,1,50,15,48,8,466,6519,57,83.7384453739792
"197180",179.5,105.5,2,5189,3993,7,49,26,39,5,541,6539,47,81.4692633006421
"197181",180.5,105.5,2,5592,4335,5,54,14,46,9,321,6272,48,88.3983728460108
"197182",181.5,105.5,2,5428,4321,5,39,21,44,7,310,6201,48,88.1147250868437
"197183",182.5,105.5,2,5328,4153,4,40,24,44,5,399,6186,37,84.710951976838
"197303",302.5,105.5,2,5094,3804,4,55,23,45,12,586,6616,62,77.6400185518857
"197304",303.5,105.5,2,5207,3988,5,30,19,44,1,459,6379,58,81.367960529511
"197305",304.5,105.5,2,5228,3959,2,52,24,47,6,450,6573,40,80.7804044569505
"197306",305.5,105.5,2,5186,4017,4,45,19,54,6,565,6481,49,81.9555166020715
"197307",306.5,105.5,2,5205,3989,3,38,10,41,3,511,6552,56,81.3882210837372
"197308",307.5,105.5,2,5290,4155,7,38,31,39,6,447,6330,34,84.7514730852905
"197309",308.5,105.5,2,5274,4132,4,43,20,40,6,433,6423,46,84.2854803380873
"197310",309.5,105.5,2,5067,3620,4,63,28,71,10,606,6766,58,73.9120765742604
"197500",499.5,105.5,2,5268,4185,6,45,16,50,7,379,6369,46,85.3592897120772
"197678",177.5,104.5,2,5380,4169,3,36,23,44,8,382,6348,56,85.0351208444576
"197679",178.5,104.5,2,5230,4146,6,51,20,31,5,407,6195,48,84.5691280972544
"197680",179.5,104.5,2,5220,4085,9,37,15,43,7,408,6379,38,83.3332342894547
"197681",180.5,104.5,2,5263,4139,5,56,25,37,4,411,6349,46,84.4273042176709
"197682",181.5,104.5,2,5403,4428,6,37,12,41,13,306,6198,49,90.2826043890497
"197683",182.5,104.5,2,5273,4179,3,48,20,40,8,370,6253,41,85.2377263867198
"197803",302.5,104.5,2,5171,4074,4,51,19,39,8,432,6489,41,83.1103681929663
"197804",303.5,104.5,2,5351,4007,6,52,28,44,4,401,6255,55,81.7529110598092
"197805",304.5,104.5,2,5257,3952,1,50,18,41,5,461,6351,35,80.6385805773669
"197806",305.5,104.5,2,4983,3923,4,56,20,39,13,522,6588,62,80.0510245048064
"197807",306.5,104.5,2,5329,4176,5,40,27,53,11,439,6428,51,85.1769447240412
"197808",307.5,104.5,2,5088,4100,3,35,15,39,10,451,6381,54,83.6371426028481
"198000",499.5,104.5,2,5276,4139,4,51,23,34,10,431,6335,49,84.4273042176709
"198007",6.5,103.5,2,5282,3920,3,50,21,54,8,508,6400,41,79.9902428421277
"198180",179.5,103.5,2,5474,4393,7,54,16,41,11,301,6257,56,89.5734849911319
"198181",180.5,103.5,2,5368,4441,6,39,14,35,9,308,6224,46,90.5459915939906
"198182",181.5,103.5,2,5385,4436,8,34,18,34,14,288,6118,47,90.4446888228595
"198303",302.5,103.5,2,5378,4220,9,45,20,40,6,391,6307,35,86.068409109995
"198304",303.5,103.5,2,5262,4077,1,44,26,51,7,462,6427,33,83.1711498556449
"198305",304.5,103.5,2,5287,4076,6,34,17,49,15,491,6258,48,83.1508893014187
"198306",305.5,103.5,2,5274,4071,4,38,20,49,10,473,6484,54,83.0495865302876
"198307",306.5,103.5,2,5480,4113,7,48,19,48,5,433,6351,46,83.900529807789
"198500",499.5,103.5,2,5332,3971,5,53,13,44,5,457,6504,40,81.0235311076652
"198679",178.5,102.5,2,5219,4165,4,46,16,36,6,263,6029,49,84.9540786275527
"198680",179.5,102.5,2,5595,4408,7,55,21,31,6,272,6221,33,89.8773933045252
"198681",180.5,102.5,2,5411,4287,6,62,15,36,8,295,6293,52,87.4258662431521
"198683",182.5,102.5,2,5333,4307,2,36,22,33,6,308,6141,44,87.8310773276766
"198684",183.5,102.5,2,5454,4160,6,65,21,41,8,403,6375,35,84.8527758564216
"198803",302.5,102.5,2,5333,4143,7,43,21,37,9,411,6549,40,84.5083464345758
"198804",303.5,102.5,2,5283,4046,7,52,18,46,4,409,6311,49,82.543072674632
"198805",304.5,102.5,2,5294,4186,2,49,15,50,4,410,6381,46,85.3795502663034
"198806",305.5,102.5,2,5195,3855,4,63,32,50,8,449,6431,50,78.6733068174231
"198999",498.5,102.5,2,5282,4159,5,44,23,51,7,333,6337,49,84.8325153021953
"199000",499.5,102.5,2,5260,4016,3,38,19,52,9,526,6394,56,81.9352560478453
"199093",92.5,101.5,2,5174,3979,3,34,14,52,8,536,6606,61,81.185615541475
"199094",93.5,101.5,2,5078,3804,10,65,33,59,8,500,6560,51,77.6400185518857
"199179",178.5,101.5,2,5256,4171,6,46,16,47,9,364,6224,33,85.07564195291
"199180",179.5,101.5,2,5300,4145,2,41,22,36,3,320,6243,52,84.5488675430282
"199181",180.5,101.5,2,5228,4171,4,36,14,43,11,327,6176,53,85.07564195291
"199182",181.5,101.5,2,5292,4389,7,30,30,41,6,316,6315,45,89.492442774227
"199183",182.5,101.5,2,5406,4248,7,47,20,36,5,322,6339,45,86.6357046283293
"199184",183.5,101.5,2,5064,4003,5,65,25,60,6,505,6445,59,81.6718688429043
"199460",459.5,101.5,2,5197,3816,9,58,13,36,7,626,6658,52,77.8831452026004
"199499",498.5,101.5,2,5342,4159,5,36,15,47,6,411,6488,41,84.8325153021953
"199500",499.5,101.5,2,5352,4043,4,42,17,60,5,491,6600,46,82.4822910119533
"199672",171.5,100.5,2,5402,4463,4,50,26,38,8,272,6216,49,90.9917237869676
"199673",172.5,100.5,2,5517,4277,2,52,18,37,9,299,6119,44,87.2232607008898
"199678",177.5,100.5,2,5456,4280,5,51,20,32,7,286,6305,48,87.2840423635685
"199679",178.5,100.5,2,5361,4201,4,42,18,34,5,347,6184,43,85.6834585796968
"199680",179.5,100.5,2,5398,4411,5,41,15,48,4,278,6275,44,89.9381749672039
"199681",180.5,100.5,2,5530,4401,4,45,17,45,4,273,6132,32,89.7355694249417
"199682",181.5,100.5,2,5380,4384,6,32,15,40,5,267,6057,44,89.3911400030958
"199683",182.5,100.5,2,5413,4379,7,51,15,38,10,324,6166,41,89.2898372319647
"199684",183.5,100.5,2,5350,4123,3,55,17,47,9,472,6282,39,84.1031353500513
"199922",421.5,100.5,2,5447,4277,9,58,23,43,8,335,6367,56,87.2232607008898
"199923",422.5,100.5,2,5118,3621,7,64,31,67,7,691,6622,42,73.9323371284866
"199960",459.5,100.5,2,5329,4011,5,40,15,44,15,474,6344,42,81.8339532767141
"199961",460.5,100.5,2,5043,3780,2,35,19,45,14,648,6824,50,77.1537652504563
"199964",463.5,100.5,2,4982,3932,6,42,25,58,7,521,6498,45,80.2333694928424
"199965",464.5,100.5,2,4992,3669,7,52,27,57,13,547,6733,56,74.9048437313454
"199968",467.5,100.5,2,5357,4087,5,41,19,41,6,409,6555,37,83.3737553979072
"199999",498.5,100.5,2,5268,4172,4,44,19,62,6,421,6398,47,85.0959025071363
"200000",499.5,100.5,2,5383,4153,6,41,15,52,11,456,6574,35,84.710951976838
"200087",86.5,99.5,2,5298,4076,4,38,12,41,8,428,6508,43,83.1508893014187
"200088",87.5,99.5,2,5350,4202,6,41,15,48,7,420,6301,46,85.703719133923
"200090",89.5,99.5,2,5261,3901,6,45,22,55,11,473,6511,42,79.6052923118295
"200091",90.5,99.5,2,5028,3848,9,41,18,66,8,539,6450,42,78.5314829378396
"200092",91.5,99.5,2,5087,3945,3,48,39,55,9,479,6352,54,80.4967566977833
"200093",92.5,99.5,2,5181,3962,4,47,19,38,10,532,6510,36,80.8411861196291
"200094",93.5,99.5,2,5249,3938,4,35,17,41,7,440,6439,48,80.3549328181998
"200097",96.5,99.5,2,5113,3725,5,65,35,70,13,573,6677,54,76.039434768014
"200098",97.5,99.5,2,5210,4178,2,50,16,43,7,462,6299,47,85.2174658324936
"200099",98.5,99.5,2,5128,4017,6,48,19,41,3,500,6537,50,81.9555166020715
"200100",99.5,99.5,2,5216,3814,6,39,22,51,6,489,6401,55,77.8426240941479
"200101",100.5,99.5,2,5095,3847,4,37,22,48,10,550,6561,51,78.5112223836133
"200102",101.5,99.5,2,5106,3768,5,43,11,39,5,552,6250,47,76.9106385997416
"200103",102.5,99.5,2,5243,4031,11,54,24,46,10,472,6478,46,82.2391643612386
"200169",168.5,99.5,2,5253,4288,4,67,38,86,11,320,6326,47,87.4461267973783
"200170",169.5,99.5,2,5435,4346,7,52,28,42,9,323,6298,50,88.6212389424993
"200171",170.5,99.5,2,5403,4471,4,46,16,43,7,265,6128,48,91.1538082207774
"200172",171.5,99.5,2,5408,4400,2,43,13,33,3,268,6282,39,89.7153088707154
"200173",172.5,99.5,2,5424,4281,6,48,23,41,4,293,6011,42,87.3043029177947
"200174",173.5,99.5,2,5515,4321,6,59,11,41,11,313,6294,47,88.1147250868437
"200175",174.5,99.5,2,5299,4221,5,44,15,43,8,387,6463,47,86.0886696642213
"200178",177.5,99.5,2,5423,4330,2,45,18,36,15,303,6328,47,88.2970700748797
"200179",178.5,99.5,2,5426,4296,9,51,22,38,10,302,6382,43,87.6082112311881
"200180",179.5,99.5,2,5506,4453,5,34,16,42,7,304,6163,49,90.7891182447053
"200181",180.5,99.5,2,5457,4497,10,44,20,37,10,263,6032,47,91.6805826306592
"200182",181.5,99.5,2,5303,4167,5,41,18,37,3,298,6186,48,84.9945997360051
"200184",183.5,99.5,2,5321,4163,4,49,13,44,6,370,6410,46,84.9135575191003
"200185",184.5,99.5,2,5385,4090,7,59,14,45,5,463,6515,41,83.4345370605859
"200422",421.5,99.5,2,4868,3926,8,54,18,79,7,513,6669,61,80.1118061674851
"200423",422.5,99.5,2,5130,3813,3,73,37,70,5,525,6714,48,77.8223635399217
"200460",459.5,99.5,2,5002,3854,8,41,25,41,7,670,6785,38,78.6530462631969
"200461",460.5,99.5,2,5333,3983,8,43,21,55,8,444,6451,47,81.2666577583798
"200462",461.5,99.5,2,5099,3812,6,52,25,31,5,558,6709,48,77.8021029856955
"200464",463.5,99.5,2,5301,3950,5,44,23,50,6,419,6385,45,80.5980594689144
"200465",464.5,99.5,2,5221,4091,3,36,14,44,6,466,6392,38,83.4547976148121
"200466",465.5,99.5,2,5306,3971,3,45,20,42,9,462,6420,43,81.0235311076652
"200468",467.5,99.5,2,5310,4179,3,42,19,40,8,439,6447,40,85.2377263867198
"200500",499.5,99.5,2,5384,4215,5,60,24,58,10,392,6321,57,85.9671063388639
"200586",85.5,98.5,2,4970,3761,4,73,39,86,10,566,6825,61,76.768814720158
"200587",86.5,98.5,2,5199,3990,3,42,23,45,6,474,6452,41,81.4084816379634
"200588",87.5,98.5,2,5274,4019,4,42,14,38,7,431,6342,54,81.9960377105239
"200589",88.5,98.5,2,5164,3969,4,44,15,41,6,462,6427,55,80.9830099992127
"200590",89.5,98.5,2,5091,4055,4,58,9,46,8,486,6450,45,82.725417662668
"200591",90.5,98.5,2,5167,4111,7,39,25,37,14,410,6416,46,83.8600086993366
"200592",91.5,98.5,2,5191,4006,7,32,17,27,8,452,6426,48,81.732650505583
"200593",92.5,98.5,2,5172,3901,9,35,23,48,10,517,6533,46,79.6052923118295
"200596",95.5,98.5,2,5262,3927,2,40,14,34,10,501,6466,45,80.1320667217113
"200597",96.5,98.5,2,5209,3797,8,48,14,41,9,580,6525,48,77.4981946723021
"200598",97.5,98.5,2,5141,3937,12,34,17,31,8,464,6544,44,80.3346722639735
"200600",99.5,98.5,2,5028,3894,9,53,27,42,6,473,6413,45,79.4634684322459
"200601",100.5,98.5,2,4831,3546,5,80,31,87,16,656,6686,54,72.4127955615198
"200602",101.5,98.5,2,5152,3852,6,43,25,45,11,552,6438,50,78.6125251547445
"200603",102.5,98.5,2,5118,3878,5,54,22,40,7,496,6469,36,79.1392995646263
"200604",103.5,98.5,2,5409,4032,5,38,21,41,9,412,6482,47,82.2594249154648
"200605",104.5,98.5,2,5203,4050,8,39,20,48,7,501,6472,40,82.6241148915369
"200668",167.5,98.5,2,5473,4243,3,51,15,30,10,258,6190,59,86.5344018571982
"200669",168.5,98.5,2,5495,4325,6,43,13,54,11,298,6109,41,88.1957673037486
"200670",169.5,98.5,2,5383,4246,10,43,15,43,7,295,6098,50,86.5951835198769
"200671",170.5,98.5,2,5406,4356,11,45,13,37,7,293,6328,51,88.8238444847616
"200672",171.5,98.5,2,5485,4364,3,36,26,56,11,300,6059,43,88.9859289185713
"200673",172.5,98.5,2,5435,4503,7,46,22,45,9,271,6084,33,91.8021459560165
"200674",173.5,98.5,2,5314,4204,2,52,15,43,9,320,6206,39,85.7442402423754
"200675",174.5,98.5,2,5515,4310,4,37,21,38,10,300,6218,44,87.8918589903552
"200676",175.5,98.5,2,5330,4250,6,40,23,33,4,361,6157,48,86.6762257367818
"200679",178.5,98.5,2,5288,4264,4,42,20,39,6,313,6056,46,86.9598734959489
"200680",179.5,98.5,2,5200,3990,4,30,26,37,6,422,6319,44,81.4084816379634
"200681",180.5,98.5,2,5457,4342,7,48,15,40,4,272,6161,48,88.5401967255944
"200682",181.5,98.5,2,5455,4312,6,54,28,37,7,327,6307,48,87.9323800988077
"200684",183.5,98.5,2,5332,4234,5,53,27,26,5,316,6284,49,86.3520568691622
"200685",184.5,98.5,2,5214,4030,9,41,18,38,10,424,6410,52,82.2189038070124
"200961",460.5,98.5,2,5221,4076,5,49,20,50,1,452,6406,50,83.1508893014187
"200962",461.5,98.5,2,5279,4170,7,38,16,32,6,435,6363,49,85.0553813986838
"200963",462.5,98.5,2,5183,4022,6,42,22,47,8,458,6445,43,82.0568193732026
"200964",463.5,98.5,2,5285,4179,8,42,22,48,12,441,6514,49,85.2377263867198
"200965",464.5,98.5,2,5330,4136,5,49,20,41,7,435,6368,37,84.3665225549922
"200966",465.5,98.5,2,5327,4146,6,53,21,38,4,468,6506,48,84.5691280972544
"200967",466.5,98.5,2,5232,4146,5,40,14,46,6,434,6464,53,84.5691280972544
"200968",467.5,98.5,2,5079,3915,3,46,24,47,10,523,6555,38,79.8889400709966
"200969",468.5,98.5,2,5278,4154,6,45,16,47,10,463,6515,32,84.7312125310642
"200970",469.5,98.5,2,5006,3522,9,50,28,53,8,747,6883,54,71.9265422600904
"201086",85.5,97.5,2,5096,3641,14,59,36,48,9,672,6794,42,74.3375482130111
"201087",86.5,97.5,2,5251,4091,0,51,13,36,5,487,6486,53,83.4547976148121
"201088",87.5,97.5,2,5450,3982,10,55,15,45,6,458,6457,44,81.2463972041536
"201089",88.5,97.5,2,5275,4073,6,48,20,45,8,438,6328,55,83.09010763874
"201090",89.5,97.5,2,5242,4085,9,43,15,57,7,468,6395,47,83.3332342894547
"201091",90.5,97.5,2,5291,4166,4,58,22,51,5,432,6477,43,84.9743391817789
"201092",91.5,97.5,2,5282,3914,2,42,18,43,7,518,6279,47,79.8686795167704
"201095",94.5,97.5,2,5052,3831,5,46,22,54,10,497,6540,39,78.1870535159937
"201098",97.5,97.5,2,4938,3678,5,71,27,79,10,637,6710,59,75.0871887193814
"201099",98.5,97.5,2,5135,3794,4,44,22,46,8,598,6631,37,77.4374130096234
"201100",99.5,97.5,2,5184,3755,8,44,20,38,5,587,6585,53,76.6472513948007
"201101",100.5,97.5,2,5106,3942,12,29,31,50,6,566,6635,40,80.4359750351046
"201102",101.5,97.5,2,5371,4064,7,44,20,40,5,475,6455,39,82.907762650704
"201103",102.5,97.5,2,5362,4055,8,46,16,39,10,430,6391,58,82.725417662668
"201104",103.5,97.5,2,5322,4070,11,40,25,43,12,449,6326,38,83.0293259760614
"201105",104.5,97.5,2,5318,4127,3,42,18,43,6,442,6321,53,84.1841775669562
"201106",105.5,97.5,2,5266,4167,3,47,21,61,11,440,6447,45,84.9945997360051
"201107",106.5,97.5,2,4803,3638,5,60,37,61,15,639,6450,47,74.2767665503324
"201167",166.5,97.5,2,5372,4196,5,37,15,28,7,367,6312,40,85.5821558085656
"201168",167.5,97.5,2,5453,4271,6,42,17,39,7,265,6138,51,87.1016973755325
"201169",168.5,97.5,2,5442,4144,9,45,12,34,5,323,6271,44,84.528606988802
"201170",169.5,97.5,2,5406,4293,6,43,27,36,4,306,6097,46,87.5474295685094
"201171",170.5,97.5,2,5531,4332,8,49,23,27,7,289,6323,58,88.3375911833322
"201172",171.5,97.5,2,5466,4326,2,38,17,32,9,283,6083,49,88.2160278579748
"201174",173.5,97.5,2,5307,4368,7,49,24,41,9,345,6222,55,89.0669711354763
"201175",174.5,97.5,2,5363,4218,6,44,16,40,10,285,6214,41,86.0278880015426
"201178",177.5,97.5,2,5390,4315,6,44,20,35,7,324,6252,41,87.9931617614863
"201179",178.5,97.5,2,5337,4378,8,42,12,33,5,279,6195,53,89.2695766777385
"201180",179.5,97.5,2,5286,4094,5,51,20,43,9,427,6378,53,83.5155792774908
"201181",180.5,97.5,2,5421,4355,3,48,21,38,15,232,6198,40,88.8035839305353
"201182",181.5,97.5,2,5291,4150,8,42,20,40,6,365,6400,47,84.6501703141593
"201183",182.5,97.5,2,5523,4300,10,42,16,56,10,319,6164,50,87.689253448093
"201184",183.5,97.5,2,5402,4287,2,46,20,56,5,294,6357,45,87.4258662431521
"201185",184.5,97.5,2,5302,4102,7,41,31,40,8,473,6432,50,83.6776637113006
"201461",460.5,97.5,2,5397,4081,7,49,23,45,9,470,6310,38,83.2521920725498
"201462",461.5,97.5,2,5109,4037,5,50,16,44,6,434,6269,53,82.360727686596
"201463",462.5,97.5,2,5296,4140,7,45,18,27,5,442,6478,35,84.4475647718971
"201464",463.5,97.5,2,5196,4071,3,47,22,52,6,508,6577,34,83.0495865302876
"201465",464.5,97.5,2,5304,3955,5,43,24,41,8,518,6482,37,80.6993622400456
"201466",465.5,97.5,2,5185,4126,3,41,20,40,7,482,6447,38,84.1639170127299
"201467",466.5,97.5,2,5180,4087,5,44,15,42,7,411,6368,43,83.3737553979072
"201468",467.5,97.5,2,5003,3777,4,49,24,51,7,633,6783,43,77.0929835877776
"201469",468.5,97.5,2,5427,4027,7,45,20,40,6,375,6405,32,82.1581221443337
"201470",469.5,97.5,2,5218,4077,7,59,27,48,6,467,6379,42,83.1711498556449
"201559",58.5,96.5,2,5101,3781,7,51,29,57,3,561,6581,60,77.1740258046825
"201588",87.5,96.5,2,5259,4017,1,54,21,38,11,481,6365,51,81.9555166020715
"201589",88.5,96.5,2,5303,3967,3,44,26,44,4,458,6380,46,80.9424888907603
"201590",89.5,96.5,2,5212,4094,7,47,25,39,7,446,6381,50,83.5155792774908
"201591",90.5,96.5,2,5338,4062,6,40,29,38,6,501,6396,33,82.8672415422516
"201592",91.5,96.5,2,5177,3932,4,61,31,57,10,513,6556,49,80.2333694928424
"201595",94.5,96.5,2,5029,3872,8,37,18,47,11,408,6104,40,79.0177362392689
"201596",95.5,96.5,2,5157,4061,9,45,17,45,8,452,6413,45,82.8469809880254
"201597",96.5,96.5,2,5033,3908,3,45,13,41,14,532,6463,42,79.747116191413
"201598",97.5,96.5,2,5325,4058,5,34,25,38,4,527,6459,43,82.7861993253467
"201599",98.5,96.5,2,5151,4038,4,51,15,46,6,438,6586,47,82.3809882408222
"201600",99.5,96.5,2,4947,3814,3,40,34,41,12,494,6642,56,77.8426240941479
"201602",101.5,96.5,2,5150,4064,3,39,18,35,5,463,6539,38,82.907762650704
"201603",102.5,96.5,2,5214,4094,6,35,16,42,12,465,6405,53,83.5155792774908
"201604",103.5,96.5,2,5155,3992,13,44,17,41,8,442,6405,46,81.4490027464159
"201605",104.5,96.5,2,5209,4058,2,40,20,46,8,479,6287,38,82.7861993253467
"201606",105.5,96.5,2,5221,4114,5,56,17,38,9,454,6420,41,83.9207903620153
"201607",106.5,96.5,2,5278,4007,10,48,15,50,6,471,6466,48,81.7529110598092
"201608",107.5,96.5,2,5024,3679,6,35,13,54,6,675,6654,43,75.1074492736076
"201666",165.5,96.5,2,4947,3659,6,67,33,60,3,656,6809,47,74.7022381890831
"201667",166.5,96.5,2,5424,4282,6,41,18,54,8,341,6251,51,87.324563472021
"201668",167.5,96.5,2,5448,4230,6,40,16,41,13,278,6037,37,86.2710146522573
"201669",168.5,96.5,2,5413,4308,4,42,20,41,5,279,6048,42,87.8513378819028
"201670",169.5,96.5,2,5392,4355,5,42,19,34,6,306,6385,56,88.8035839305353
"201671",170.5,96.5,2,5472,4358,7,47,19,34,7,282,6131,47,88.864365593214
"201672",171.5,96.5,2,5576,4361,9,54,24,32,8,268,6341,50,88.9251472558927
"201673",172.5,96.5,2,5409,4384,7,44,25,36,6,292,6196,45,89.3911400030958
"201674",173.5,96.5,2,5467,4347,6,41,17,36,4,318,6139,56,88.6414994967255
"201675",174.5,96.5,2,5298,4294,4,49,15,49,7,317,6190,51,87.5676901227356
"201677",176.5,96.5,2,5302,4329,7,35,16,42,8,319,6232,59,88.2768095206535
"201678",177.5,96.5,2,5474,4130,4,45,19,47,3,336,6286,51,84.2449592296348
"201679",178.5,96.5,2,5540,4288,4,39,24,36,10,307,6261,37,87.4461267973783
"201680",179.5,96.5,2,5474,4259,3,46,22,35,9,287,6067,43,86.8585707248178
"201681",180.5,96.5,2,5484,4386,8,47,19,53,4,335,6306,37,89.4316611115483
"201682",181.5,96.5,2,5206,3996,7,51,21,32,8,433,6575,49,81.5300449633208
"201683",182.5,96.5,2,5306,4299,5,38,20,35,14,275,6405,31,87.6689928938668
"201684",183.5,96.5,2,5364,4303,6,43,22,48,7,303,6129,60,87.7500351107717
"201685",184.5,96.5,2,5274,4160,6,38,17,36,12,419,6430,50,84.8527758564216
"201961",460.5,96.5,2,5391,3919,5,32,19,51,6,490,6532,44,79.9699822879015
"201962",461.5,96.5,2,5275,4122,4,38,17,47,4,416,6519,52,84.082874795825
"201963",462.5,96.5,2,5401,4084,5,42,20,41,8,444,6396,49,83.3129737352285
"201964",463.5,96.5,2,5253,4181,5,36,23,52,2,469,6640,41,85.2782474951723
"201965",464.5,96.5,2,5245,3887,2,34,25,53,5,543,6640,46,79.3216445526623
"201966",465.5,96.5,2,5239,3881,3,46,19,42,5,470,6527,44,79.200081227305
"201967",466.5,96.5,2,5252,4093,3,39,17,43,6,451,6480,43,83.4953187232645
"201968",467.5,96.5,2,5244,4077,8,43,17,37,3,428,6441,54,83.1711498556449
"201969",468.5,96.5,2,5250,4125,2,48,23,40,8,383,6507,57,84.1436564585037
"201970",469.5,96.5,2,5130,3657,3,48,18,44,8,696,6827,50,74.6617170806307
"202059",58.5,95.5,2,5258,3989,5,44,20,33,11,450,6362,32,81.3882210837372
"202060",59.5,95.5,2,4925,3771,4,64,34,65,12,554,6383,52,76.9714202624203
"202094",93.5,95.5,2,5176,4087,9,50,24,43,1,441,6451,52,83.3737553979072
"202095",94.5,95.5,2,5350,4006,9,48,20,50,6,486,6473,42,81.732650505583
"202096",95.5,95.5,2,5301,3927,2,50,25,41,9,522,6556,45,80.1320667217113
"202097",96.5,95.5,2,5045,3979,7,55,17,56,10,389,6032,36,81.185615541475
"202098",97.5,95.5,2,5359,4064,3,44,20,49,7,419,6253,50,82.907762650704
"202099",98.5,95.5,2,5339,4007,3,53,25,42,6,467,6320,42,81.7529110598092
"202100",99.5,95.5,2,5051,3803,3,46,22,44,5,546,6505,45,77.6197579976595
"202101",100.5,95.5,2,4990,3687,6,56,33,59,11,576,6531,51,75.2695337074174
"202102",101.5,95.5,2,5102,3920,5,46,23,48,10,540,6725,49,79.9902428421277
"202103",102.5,95.5,2,5291,3906,9,43,23,57,5,484,6503,45,79.7065950829606
"202104",103.5,95.5,2,5132,3966,3,46,20,45,9,453,6378,46,80.922228336534
"202105",104.5,95.5,2,5220,4142,5,39,17,42,5,478,6441,48,84.4880858803495
"202106",105.5,95.5,2,5373,4034,9,44,22,36,9,440,6494,55,82.2999460239173
